,player,positions
112,Ariel Lassiter,"['MI', 'MD', 'DC']"
113,Conor McCarthy,['DFC']
114,Mayron George,['DC']
115,Marco Lund,['DFC']
116,Julius Ertlthaler,"['MI', 'MC', 'MCO']"
117,Guillermo Pacheco,['DFD']
118,Wanderson,"['DFI', 'MD']"
119,Pascal Köpke,['DC']
120,Robbie Cundy,['DFC']
121,Niko Kijewski,"['LI', 'DFC']"
122,Callum Slattery,"['MCD', 'MC']"
123,Diego Johannesson,"['DFD', 'LD', 'MD']"
124,Simone Pontisso,"['MC', 'MCD']"
125,Isac Lidberg,['DC']
126,Will Collar,['MC']
127,Jhojan Valencia,"['MCD', 'MC']"
128,Luis Romero,['DFC']
129,Aloïs Confais,"['MCD', 'DFD', 'MC']"
130,Adam May,"['MCD', 'MCO']"
131,Yu Kang Hyun,['DC']
132,Matija Boben,['DFC']
133,Mandela Egbo,['DFD']
134,Aaron Hayden,['DFC']
135,Shaun McWilliams,"['MCD', 'MC']"
136,Pål Alexander Kirkevold,['DC']
137,Besard Sabovic,"['MCD', 'MC']"
138,Calvin Verdonk,"['DFC', 'DFI']"
139,Kim Jong Woo,"['MC', 'DC', 'MCO']"
140,Sigurd Rosted,['DFC']
141,Jamie Lindsay,"['MC', 'MCD']"
142,Taylor Moore,"['DFC', 'LD']"
143,Alex Bono,['PO']
144,Halil İbrahim Pehlivan,['DFI']
145,Enrico Baldini,"['DC', 'MCO']"
146,Memo Rodriguez,"['MC', 'MI', 'MD']"
147,Braulio Uraezaña,['PO']
148,Matías Romero,"['MC', 'LD', 'MCD']"
149,Aaron McEneff,"['MC', 'MCO']"
150,Jamie McGrath,"['MC', 'ED', 'MCO']"
151,Gianfranco Gazzaniga,['PO']
152,Amidou Diop,['MC']
153,Terell Thomas,"['DFC', 'DFI']"
154,Lukas Boeder,"['DFC', 'LD']"
155,Andrés Murillo,"['DFC', 'DFI']"
156,Kianz Froese,"['MP', 'DC', 'MCO']"
157,Marco Bustos,"['MCO', 'ED']"
158,Connal Trueman,['PO']
159,Carlos Embalo,"['DC', 'MCO']"
160,David Sambissa,"['ED', 'EI', 'DFI']"
161,Ben Thompson,"['MCO', 'MC']"
162,Sinan Gümüş,"['MD', 'DC']"
163,Jacob Ortmark,['MC']
164,Dario Palatto,['PO']
165,Sessi D'Almeida,"['MC', 'MCD']"
166,Mikkel Maigaard,"['MC', 'MD', 'MCO']"
167,Kyle Wootton,['DC']
168,Daniel Crowley,"['MCO', 'MC']"
169,Lü Wenjun,"['EI', 'MI', 'LI']"
170,Michael Eberwein,"['MCO', 'DC']"
171,Mario Šitum,"['MD', 'MI', 'MCO']"
172,Ertuğrul Ersoy,['DFC']
173,Dong Chunyu,['PO']
174,Gethin Jones,"['DFC', 'LD']"
175,Max Reinthaler,['DFC']
176,Frederik Børsting,"['ED', 'DFI']"
177,Pumar,"['DFI', 'MI']"
178,Darwin Gómez,"['ED', 'EI', 'MD']"
179,Sheyi Ojo,"['MD', 'MCO', 'MI']"
