,player,positions
139,Álex Bermejo,"['MI', 'MD', 'DC']"
140,Kelvin Yeboah,['DC']
141,Cristian Vega,"['MCD', 'MC']"
142,Jim Allevinah,"['MD', 'LD', 'MI']"
143,Thibo Somers,"['MP', 'MD', 'DC']"
144,Adrian Șut,"['MCD', 'MC']"
145,Marian Aioani,['PO']
146,Guima,"['MC', 'MCD']"
147,Sergio Ruiz,"['MCD', 'MC']"
148,Rasmus Carstensen,['DFD']
149,Halil İbrahim Dervişoğlu,"['DC', 'MP', 'MCO']"
150,Kastriot Imeri,"['MC', 'MI', 'MCO']"
151,Moussa Diarra,"['DFI', 'DFC', 'MC']"
152,Braian Ojeda,"['MCD', 'MC']"
153,Gustavo Assunção,"['MCD', 'MC']"
154,Facundo Mallo,['DFC']
155,Song Min Kyu,"['EI', 'MI', 'ED']"
156,Andrei Artean,"['MCD', 'MC', 'DFC']"
157,Risto Radunović,['DFI']
158,Ștefan Târnovanu,['PO']
159,Andrei Burcă,['DFC']
160,Adam Gnezda Čerin,['MC']
161,Olivier Deman,"['MI', 'MD']"
162,Julian Araujo,['DFD']
163,Jeremy Ngakia,"['DFD', 'LD']"
164,Sean Nealis,['DFC']
165,Gabriel Costa,"['MD', 'ED']"
166,Carlos Villalba,"['MCD', 'MC']"
167,Leonidas Stergiou,['DFC']
168,Lyndon Dykes,['DC']
169,Lawrence Ofori,"['MC', 'MCD']"
170,Gideon Mensah,"['DFI', 'LI']"
171,Gerson Rodrigues,"['MI', 'DC']"
172,Jaume Grau,"['MCD', 'MC']"
173,Vakoun Issouf Bayo,['DC']
174,Tsuyoshi Watanabe,"['DFC', 'MCD']"
175,Leif Davis,"['DFI', 'LI']"
176,Giulian Biancone,"['DFC', 'DFD']"
177,Emil Holm,"['MD', 'LD', 'DFD']"
178,Federico Girotti,['DC']
179,Jhon Cifuente,['DC']
