,player,positions
96,Dario Marzino,['PO']
97,Mandar Rao Dessai,"['DFI', 'MI']"
98,Ahmad Al Habib,['DFC']
99,Abdulhadi Al Harajin,"['MCO', 'MI', 'MD']"
100,Cao Kang,"['MCD', 'MC']"
101,Xu Dong,"['DFC', 'LI']"
102,Stephen Dooley,['MC']
103,Yang Yihu,"['DFI', 'MI', 'LI']"
104,Pablo Gaitán,"['MC', 'MCD']"
105,Hussain Shaian,['PO']
106,Abdullah Al Shammari,['PO']
107,Jordan Slew,"['DC', 'EI']"
108,Yeom Ki Hun,"['MC', 'EI', 'DC']"
109,Josh Lillis,['PO']
110,Diabé Bolumbu,['DFI']
111,Rasmus Eggen Vinge,['DC']
112,Muteb Al Khaldi,"['LI', 'DFI']"
113,Bogdan Rotar,['ED']
114,Karoy Anderson,['MC']
115,Jonah Busse,['PO']
116,Furkan Mehmet Doğan,['DFI']
117,Kian Best,"['LI', 'DFC']"
118,Alan Do Marcolino,['DC']
119,Stijn Bultman,['DFC']
120,Filip Przybułek,['MC']
121,Mohamed Oukhattou,"['MCO', 'MC']"
122,Joshua Seberry,['DFC']
123,Ronald Sithole,"['DC', 'ED', 'EI']"
124,Archange Mondouo,"['MCO', 'MC']"
125,Harry Williams,['DFC']
126,Facinet Conte,['DC']
127,Justin Obikwu,['DC']
128,Marvin Benjamins,"['DC', 'MP']"
129,Henry Obermeyer,"['MCD', 'DFC']"
130,Abdoulaye Kanté,['MCD']
131,Mathis Hamdi,['DFI']
132,Conor Drinan,"['MI', 'MP']"
133,Tim Kloss,"['MCD', 'DFC']"
134,Ömer Faruk Gümüş,['MC']
135,Abdulrahman Al Shammari,['PO']
136,Yacine Gaya,['DFC']
137,Isaac Matondo,"['EI', 'DC']"
138,Mateusz Mędrala,['PO']
139,Kanayo Megwa,['DFD']
140,Antonio Vergara,['MCO']
141,Johan Manzambi,['MC']
142,Filip Rejczyk,"['MC', 'MCD']"
143,Martim Marques,['DFI']
144,Adriano Onyegbule,['MCO']
145,Malwin Zok,['PO']
146,Jalal Abdulai,"['ED', 'DC']"
147,Auxence Gruaud,['PO']
148,Brad Hills,['DFC']
149,Selim Dilli,['MC']
150,Richard Meier,['DC']
151,Filip Rózga,['MI']
152,Dawyn-Paul Donner,['DFC']
153,Marian Kirsch,['PO']
154,Elion Haxhosaj,['DFI']
155,Santiago Castaneda,['MC']
156,Kevin Schacht,['DC']
157,Tizian Zimmermann,"['DFC', 'MC']"
158,Oğuzhan Matur,['DFI']
159,Niklas Niehoff,"['DC', 'ED']"
160,Meshal Al Mutairi,"['MI', 'MD']"
161,Mohammed Al Aqeel,"['MC', 'MCD']"
162,Dawid Barnowski,['MD']
163,Clément Rodrigues,['DC']
164,Mischa Eberhard,['MC']
165,Jakub Stec,['MCD']
166,Zoran Mitrov,['MCO']
167,Sebastián Malimberni,['DC']
168,Magnus Lysholm,['DFD']
169,Paul Perlaza,"['LD', 'MD']"
170,Mayka Okuka,['MC']
171,Evans Maurin,['DC']
172,Johan Kury,"['MD', 'DC']"
173,Michael Parker,"['DFC', 'LI']"
174,Eid Al Muwallad,['MCD']
175,Abdulaziz Al Hotailah,"['MCO', 'MI']"
176,Abdullah Al Dawsari,['DFI']
177,Byani Mpata Lama,['DFI']
178,Berkay Aydoğmuş,['MC']
179,Efecan Mızrakcı,['DFD']
