,player,positions
148,Dean Huiberts,"['MCO', 'MD', 'MC']"
149,Gary Magnée,"['MCD', 'MC', 'MD']"
150,Ousmane Diakité,['MCD']
151,Yassin Ben Balla,"['MCD', 'MC']"
152,Kevin Ehlers,['DFC']
153,Thibo Baeten,['DC']
154,Sami Lahssaini,"['MC', 'MCD']"
155,Samuel Silvera,"['MI', 'MD']"
156,Lee Gwang Yeon,['PO']
157,Facundo Pons,['DC']
158,Adrien Lebeau,"['MCO', 'MI']"
159,Jan Grzesik,"['MD', 'LD']"
160,Brian De Keersmaecker,"['MCD', 'MC']"
161,Oğuz Ceylan,"['DFD', 'LD']"
162,Kim Min Duk,['DFC']
163,Sven Sonnenberg,['DFC']
164,David Gugganig,['DFC']
165,Alexis Antunes,['MC']
166,Nicolò Armini,['DFC']
167,Hugo Quintana,"['MC', 'MI']"
168,Jannes Van Hecke,"['DFD', 'MC', 'MCO']"
169,Allan Linguet,['DFD']
170,Arthur Zagré,['DFI']
171,Otto Hindrich,['PO']
172,Khalid Al Ghannam,"['MI', 'MD']"
173,Pierre Ekwah,"['MCD', 'MC']"
174,Tobias Klysner,"['MD', 'MI']"
175,Isaac Atanga,"['MI', 'MD', 'DC']"
176,Dylan Borrero,"['MI', 'MCO', 'MD']"
177,Jonas Carls,"['DFI', 'MI']"
178,Magnus Knudsen,['MC']
179,Nassim Boujellab,"['MCO', 'MP', 'MC']"
