,player,positions
0,Branco Ampuero,['DFC']
1,Rúben Lameiras,['ED']
2,Kevin Nisbet,['DC']
3,Attilio Guantone,['PO']
4,Simone Bastoni,"['MC', 'MI', 'DFI']"
5,Nemanja Radoja,"['MC', 'MCD']"
6,Antonio Palumbo,"['MC', 'MCO', 'MP']"
7,Marnon Busch,['DFD']
8,Steve Mounié,['DC']
9,Gian Marco Ferrari,['DFC']
10,Krystian Bielik,"['MCD', 'MC']"
11,Yan Junling,['PO']
12,Emmanuel Boateng,"['DC', 'MI']"
13,Adam Buksa,['DC']
14,Lucas Hoyos,['PO']
15,Mateusz Wieteska,['DFC']
16,François Kamano,"['MD', 'MI', 'MP']"
17,Yoann Barbet,['DFC']
18,Sergi Canós,"['EI', 'LD']"
19,Stefan Mugoša,['DC']
20,Timon Wellenreuther,['PO']
21,San Emeterio,"['MC', 'MCD']"
22,Nicolás Ratti,['PO']
23,Alexandre Mendy,['DC']
24,Marcelo Benítez,"['DFI', 'LI', 'MCD']"
25,Rob Dickie,['DFC']
26,Ozan Tufan,"['MC', 'MCO', 'MCD']"
27,Ulisses Garcia,['DFI']
28,Anthony Briançon,['DFC']
29,Jorge Meré,['DFC']
30,Grejohn Kyei,['DC']
31,Peter Michorl,"['MC', 'MCD']"
32,Peter Žulj,"['MC', 'MCO', 'MCD']"
33,Arbër Zeneli,"['MI', 'EI']"
34,Paul Seguin,['MC']
35,Adam Armstrong,"['DC', 'EI']"
36,Marcel Sobottka,"['MCD', 'MC']"
37,André Geraldes,"['LD', 'DFD']"
38,Omenuke Mfulu,"['MCD', 'MC']"
39,Wu Lei,"['DC', 'EI']"
40,Carlos Ramírez,"['DFC', 'DFI']"
41,Dominic Hyam,['DFC']
42,Mathieu Maertens,"['MP', 'MCO', 'MC']"
43,Mickaël Malsa,"['MCD', 'MC']"
44,Marco Ilaimaharitra,"['MCD', 'MC']"
45,Gregory Wüthrich,['DFC']
46,Jaume,['PO']
47,Lorenzo Venuti,['DFD']
48,Alberto Grassi,"['MC', 'MCD']"
49,Paweł Bochniewicz,['DFC']
50,Norbert Gyömbér,['DFC']
51,Oli McBurnie,['DC']
52,Mattia Aramu,"['MCO', 'MD', 'ED']"
53,Liam Henderson,"['MC', 'MCO', 'MP']"
54,David Costas,['DFC']
55,Sean Klaiber,['DFD']
56,Bruno Varela,['PO']
57,Ethan Horvath,['PO']
58,Jordan Amavi,['DFI']
59,Claudio Aquino,"['MI', 'MCO', 'MD']"
60,Dani Calvo,['DFC']
61,José Pozo,"['MCO', 'DC']"
62,Mbwana Ally Samatta,['DC']
63,Paul Arriola,"['MD', 'ED']"
