,player,positions
149,Carlos Esparragoza,"['MC', 'MCD']"
150,Carlos Andrés Gómez,['MD']
151,Javi Guerra,['MCD']
152,Frank Magri,"['DC', 'EI']"
153,Arnau Comas,['DFC']
154,Luciano Boggio,"['MC', 'MD']"
155,Dani Tasende,['DFI']
156,Oscar Piris,['DFC']
157,Théo Le Bris,['MI']
158,Guillaume Restes,['PO']
159,Jostin Alarcón,"['MC', 'EI']"
160,Juan Romagnoli,"['MD', 'MI', 'EI']"
161,Sebastián González,"['MC', 'MD', 'MCD']"
162,Bongokuhle Hlongwane,"['MD', 'MI']"
163,Trilli,"['DFD', 'DFC']"
164,Alisson Safira,['DC']
165,Matthis Abline,['DC']
166,Faride Alidou,['MI']
167,Bamo Meïté,"['DFC', 'MCD']"
168,Baltasar Barcia,"['MD', 'DFD', 'MI']"
169,Rodrigo Muniz,['DC']
170,Felipe Peña,"['MCD', 'DFC', 'MC']"
171,Conor Bradley,"['DFD', 'LD']"
172,Rayyan Baniya,['DFC']
173,Carmona,"['LD', 'DFD', 'DFC']"
174,Torrente,"['DFC', 'MCD']"
175,David Brekalo,['DFC']
176,Gonçalo Esteves,"['LD', 'DFD']"
177,Joel Mvuka,"['MD', 'MI']"
178,Rodrigo Márquez,"['MI', 'MD', 'EI']"
179,Tim Oberdorf,"['DFC', 'DFD', 'MCD']"
