,player,positions
0,Luc Netten,['DFC']
1,Doni Grdić,"['DFC', 'DFD']"
2,Mirapeix,['DFC']
3,Jaurès Assoumou,"['DC', 'ED']"
4,Marco Ribeiro,['MC']
5,Lucas Maronnier,['DFD']
6,Jez Davies,['MC']
7,Aaron-Sky Schwarz,"['EI', 'ED']"
8,Adedire Mebude,"['ED', 'DC', 'EI']"
9,Junior Zé,['MI']
10,Luca Günther,['DFD']
11,Divaio Bobson,['MD']
12,Pascal Kanende,"['MD', 'ED']"
13,Matar Manga,"['ED', 'DC', 'MP']"
14,Ebrima Ndow,['DC']
15,Rokas Stanulevičius,"['MCD', 'MC']"
16,Diogo Nascimento,['MC']
17,Benedí,['PO']
18,Bennet Winter,['DC']
19,Seb Palmer-Houlden,['DC']
20,Rafael Alcobia,['DFC']
21,Diogo Dias,['PO']
22,Ronald Gil,"['DFD', 'DFC']"
23,Robert Mustacă,['MD']
24,Natanaël Thio,['EI']
25,Stefanos Stroungis,['DFC']
26,Nikola Bursac,['PO']
27,Nobel Mendy,"['DFI', 'DFC']"
28,Ezequiel Forclaz,['MCO']
29,Arad Bar,['MC']
30,Patrizio Masini,['MC']
31,Felix Vá,"['ED', 'EI']"
32,Ahmet Demirli,"['DC', 'EI']"
33,Julian Kudala,"['ED', 'EI', 'MD']"
34,Donny Bogicevic,"['MCO', 'MP']"
35,Benedikt Bauer,"['DFD', 'DFI']"
36,Thérence Koudou,['DFD']
37,Fallou Fall,['DFC']
38,Ryan McLean,"['MI', 'MD']"
39,Dennis De Sousa Oelsner,"['EI', 'ED', 'MCO']"
40,Finn van Breemen,['DFC']
41,Borna Buljan,['PO']
42,Braulio Guisolfo,['MCD']
43,Jili Buyabu,['LI']
44,Matias Fernandez-Pardo,"['MI', 'MCO']"
45,Abraham Aguinaga,['MI']
46,Jakub Letniowski,['MCD']
47,Luka Janeš,['MCD']
48,Jeffry Puriël,['EI']
49,Emile Thiakane,"['DC', 'MD', 'MI']"
50,Burak Öğür,['PO']
51,Ahmed Iljazovski,['DFD']
52,Sean Seitz,"['EI', 'ED', 'DC']"
53,Vladimir Arsić,['DFC']
54,Matti Olsen,['DFC']
55,Danilo Mitrović,"['DFD', 'DFC']"
56,Jovan Zivkovic,"['DC', 'MD']"
57,Lennon Miller,['MC']
58,Clavijo,['MC']
59,Antonio Jesús,['MC']
60,Unai Buján,"['MI', 'MD']"
61,Chinwendu Johan Nkama,['MCD']
62,Alexis Fariña,"['MCO', 'MC']"
63,Ramón Cansinos,['DC']
64,Ibrahim Digberekou,['DFC']
65,Pedro Álvarez,['DFC']
66,Seedy Jarju,['DFI']
67,Vladyslav Okhronchuk,['MCD']
68,Alberto Basso Ricci,['DC']
69,Piotr Janczukowicz,['DC']
70,Kelechukwu Ibe-Torti,"['MI', 'MD']"
71,Stipe Jurić,['DC']
72,Ibrahim Aliyu,"['DC', 'EI']"
73,Shean Paul Barbosa,['DFI']
74,Lucas Laux,['DFC']
75,Diego Corral,['MD']
76,Arash Motaraghebjafarpour,['DFD']
77,Abel Paredes,['DFI']
78,Moisés Brandán,['DFD']
79,Marciano,['DC']
80,Gustavo Medina,"['MC', 'MCD']"
81,Miliciades Adorno,['DC']
82,Allan Wlk,['DC']
83,Miika Koskela,['DFC']
84,Duncan McGuire,['DC']
85,Cristhoper Zambrano,['DC']
86,Xavi Woudstra,['MC']
87,Roan van der Plaat,['DFI']
88,Marcos Machuca,"['MD', 'MI']"
89,Liam Jordan,"['DC', 'EI']"
90,Lorenzo Malagrida,"['MC', 'MI']"
91,Shakur Mohammed,"['MI', 'MCO']"
92,Ayberk Kaygısız,['DFD']
93,Ibrahim Osman,"['EI', 'DC']"
94,Miguel Perez,"['MCD', 'MC']"
95,Enso González,"['MD', 'ED']"
96,Junior Balbuena,['PO']
97,Rune Van Den Bergh,['MCD']
98,Franklin Mosquera,['PO']
99,Julian Halwachs,['MCD']
100,Diego Ossa,['DC']
101,Mario García,['DFI']
102,Marlee François,"['EI', 'ED']"
103,João Paulo,['DC']
104,Marcus Baggesen,['DFI']
105,Ali Bina Dembélé,"['LD', 'DFC', 'DFD']"
106,Gregorio Morachioli,"['DC', 'MCO', 'EI']"
107,Darío Serra,"['MI', 'DC', 'MD']"
108,Dušan Stojinović,"['DFC', 'DFD']"
109,Gonçalo Nogueira,['MC']
110,Matías Ferreira,['MCO']
111,Juan Peinipil,['DC']
112,Matías Alexis Budiño,['PO']
113,Héctor Arango,['PO']
114,Yeray,"['MCO', 'MD', 'MI']"
115,Joe Low,['DFC']
116,Jordan Morán,['DFD']
117,Chris-Emmanuel Lokesa,['MCO']
118,Jošt Urbančič,['DFI']
119,Villiam Granath,['MD']
120,Hugo Bolin,"['MCO', 'MC']"
121,Wilmer Odefalk,"['EI', 'MC']"
122,Theo Bergvall,['DFD']
123,Richie Omorowa,['DC']
124,Filip Sidklev,['PO']
125,Pedro Alemañ,"['MCO', 'MC']"
126,Simon Simoni,['PO']
127,Jayson Martínez,['MCO']
128,André Vásquez,"['MC', 'MCO']"
129,Luka Jovanović,['DC']
130,Michał Stachera,"['MD', 'DFD']"
131,Pablo Durán,['DC']
132,Jacob Dowse,"['MI', 'DFI']"
133,Juan Mota,['DFD']
134,Moha Moukhliss,"['MC', 'MCO']"
135,Momodou Lamin Sonko,"['ED', 'EI']"
136,Michael Craig,"['MCD', 'MC', 'DFD']"
137,Jorrín,"['DFD', 'DFC']"
138,Mangel Ruiz,"['DFD', 'MD', 'MCO']"
139,Enrico Celeghin,"['MC', 'MCD']"
140,Javi Garrido,['PO']
141,Diego Gustavo,"['MCO', 'MC']"
142,Berkan Küpelikılınç,['DFD']
143,Felix Lange,['DFC']
144,Miguel Sanz,['PO']
145,Raphaël Eyongo,['DC']
146,Yoni Gomis,['DFC']
147,Medon Berisha,['MC']
148,Louis Lord,['PO']
149,Imran Nazih,"['MCO', 'MC']"
150,Lucas Rocrou,"['ED', 'DC']"
151,Stanisław Wawrzynowicz,['MCD']
152,Oliver Arblaster,['MC']
153,Tom Geerkens,['MCD']
154,Matteo Stoppa,"['MP', 'MCO']"
155,Connor McAvoy,['DFC']
156,Kas de Wit,"['MCO', 'EI']"
157,Alexis Zorrilla,['DFC']
158,Charlie Delgado,['MC']
159,Ryan Andrews,"['DFD', 'LD']"
160,Joey Antonioli,['MC']
161,Mikey O'Neill,"['MCO', 'DC']"
162,Thomas Prestianni,"['MC', 'MCD']"
163,Mehdi Loune,"['MC', 'MCO']"
164,Christopher Negele,['MCO']
165,Elidon Qenaj,['DC']
166,Berkay Görmez,['ED']
167,Islam Hawsawi,"['DFI', 'MI']"
168,Hussain Al Nowaiqi,"['DFD', 'LD']"
169,Sanders Ngabo,['MC']
170,Masimiliano Doda,"['DFD', 'MD', 'LD']"
171,Will Evans,"['DC', 'LI']"
172,Juan Alexander Franco,"['MCD', 'MC']"
173,Sam Karssies,['PO']
174,Lucien Littbarski,"['MD', 'ED']"
175,Elliot Newby,"['LD', 'MD']"
176,Min Seong Jun,['PO']
177,Romeo Giovannini,"['MP', 'DC']"
178,Massimo Zilli,['DC']
179,Miliano Jonathans,"['MD', 'MCO']"
