,player,positions
0,Alexandre Bonnet,"['MC', 'MI']"
1,Perparim Hetemaj,['MC']
2,Ben Hamer,['PO']
3,Ukra,"['MD', 'MI']"
4,Lee Peltier,"['DFC', 'DFD']"
5,Scott Sinclair,"['ED', 'MD', 'MI']"
6,Brad Guzan,['PO']
7,Richard Wood,['DFC']
8,Philipp Pentke,['PO']
9,Valerică Găman,['DFC']
10,Davino Verhulst,['PO']
11,Kristian Bilovar,['DFC']
12,Paulo Victor,"['EI', 'ED', 'DC']"
13,Ioannis Pittas,"['DC', 'MP']"
14,Or Dadia,"['DFD', 'MCD', 'LD']"
15,Pedrinho,['DFI']
16,Kevin Pegner,['MI']
17,Thierry Panettieri,['MCD']
18,Rodrigo Escoval,['DFC']
19,Picas,"['ED', 'EI']"
20,Ktatau,"['MC', 'MCO']"
21,Ziv Morgan,"['DFI', 'DFC']"
22,Guilherme Ferreira,['DFC']
23,Luka Majcen,['DC']
24,Dimo Krastev,"['DFC', 'MCD']"
25,Ibane Bowat,['DFC']
26,Paul Riveros,['DFC']
27,Leyser Chaverra,['DFD']
28,Sandro Altunashvili,"['MC', 'MCD', 'MCO']"
29,Davide Veroli,['DFC']
30,Dida,['PO']
31,Hevertton,"['LD', 'DFD', 'MD']"
32,Henok Teklab,"['MD', 'MI']"
33,Petar Sučić,"['MC', 'MCD']"
34,François Mughe,['MD']
35,Shkelqim Vladi,['DC']
36,Abdoulaye Diaby,['DFC']
37,Cris Montes,"['MC', 'MI', 'MD']"
38,Isnik Alimi,"['MC', 'MCD']"
39,Dimitrios Sounas,"['MC', 'MCO']"
40,Filippo Pittarello,['DC']
41,Lance Duijvestijn,"['MCO', 'MC']"
42,Mergim Qarri,['MCO']
43,Bruno Betancor,['DC']
44,Mattia Tonetto,"['DFI', 'MI']"
45,Ewan Urain,['DC']
46,Alan Saldivia,['DFC']
47,Zakaria El Ouahdi,"['ED', 'EI', 'LD']"
48,Niko Sigur,"['DFD', 'MCD', 'DFC']"
49,Aleksander Bobek,['PO']
50,Guéla Doué,['DFC']
51,Morelatto,"['MC', 'MD']"
52,Stefano Olaya,"['MI', 'MC']"
53,Aleix Garrido,"['MC', 'MCO']"
54,Soungoutou Magassa,['MCD']
55,Macario Hing-Glover,['DFD']
56,Andrés Salazar,['DFI']
57,Edan Diop,"['MD', 'MCO']"
58,Patrik Demjén,['PO']
59,Gideon Zuma,"['MCD', 'MC']"
60,Rémy Labeau Lascary,"['DC', 'ED']"
61,Hugo Ancajima,"['LD', 'DFD']"
62,Alexis Fernández,"['DFD', 'MD']"
63,Lucas Abascia,['DFC']
64,Nathan Opoku,"['DC', 'MCO']"
65,Jader,['MI']
66,Pau Sans,['DC']
67,Ilias Kostis,"['DFC', 'DFI']"
68,Alexander Jensen,['LD']
69,Jhojan Torres,['MCD']
70,Gonzalo Muscia,"['MC', 'MCD']"
71,Alan Matturro,['DFC']
72,Gregorio Rodríguez,"['MD', 'MI', 'MP']"
73,Wilfredo Peña,"['MI', 'DC']"
74,Rodrigo Amarilla,"['MD', 'MI']"
75,Diego Francisco Ávila,['DC']
76,Igor Ribeiro,['DFC']
77,Alemão,['DFC']
78,Yorman Zapata,"['EI', 'DC', 'ED']"
79,Viktor Djukanović,"['EI', 'DC']"
80,Alen Mustafić,"['MC', 'MCD']"
81,Wouter Goes,['DFC']
82,Rodrigo Castillo,['DC']
83,Tommy Maistrello,['DC']
84,Matías Ferreira,['DFC']
85,Silvano Vos,"['MCD', 'MC']"
86,Matías Abaldo,"['ED', 'MCO', 'EI']"
87,Martin Regáli,"['MI', 'EI', 'DC']"
88,Mileta Rajovic,['DC']
89,Soichiro Kozuki,['ED']
90,Bashir Humphreys,['DFC']
91,Salah Zakaria,['PO']
92,David Martínez,"['EI', 'MCO', 'ED']"
93,Yankuba Minteh,"['ED', 'EI']"
94,Kike Salas,['DFC']
95,Patrik Mercado,"['MCO', 'MC']"
96,Mamadou Tounkara,['DFC']
97,Yusuf Bamidele,['EI']
98,Djibril Thialaw Diop,['DFC']
99,Brahian Palacios,['MD']
100,Mattia Chiesa,['PO']
101,Mattia Zanotti,"['DFD', 'MD']"
102,Žan Žužek,['DFC']
103,Osher Davida,"['DC', 'MD']"
104,Deabeas Owusu-Sekyere,"['MI', 'EI', 'DC']"
105,Alessandro Bianco,['MC']
106,López-Pinto,"['MI', 'MD']"
107,Daniel Håkans,"['ED', 'EI']"
108,Vitinho,"['MC', 'MCD']"
109,Jô Batista,['DC']
110,Rareș Pop,"['MD', 'MI']"
111,Nino Žugelj,['ED']
112,Miles Leaburn,['DC']
113,Luis Bilbao,"['MI', 'MD']"
114,Martin Koscelnik,['DFD']
115,Jan Jurčec,"['LD', 'MD', 'MI']"
116,Nectarios Triantis,['DFC']
117,Diego Callai,['PO']
118,Giuseppe Carriero,['MC']
119,Roko Jureškin,"['DFI', 'MI']"
120,Kyrylo Melichenko,['DFD']
121,Léo Borges,['DFI']
122,Carlos Romero,"['DFI', 'MI']"
123,Yehor Yarmoliuk,"['MCO', 'MC', 'ED']"
124,Serginho,"['ED', 'MCO']"
125,Enzo Tchato,['DFD']
126,Tomás González,"['DC', 'MI']"
127,Ionuț Gurău,['PO']
128,Lohann Doucet,"['MCD', 'MC']"
129,Jovan Manev,['DFC']
130,Vilarrasa,"['DFI', 'MI', 'LI']"
131,Gabrijel Rukavina,"['EI', 'MI', 'ED']"
132,Pietro Martino,"['DFI', 'DFD']"
133,Martim Neto,['MC']
134,Fabio Abiuso,['DC']
135,Simo,['DFC']
136,Anthony Schmid,['DC']
137,Tim Oermann,['DFC']
138,Théo Fonseca,"['DC', 'MD']"
139,Eduart Rroca,['MC']
140,Oussama El Azzouzi,"['MCD', 'MC']"
141,Jean-Mattéo Bahoya,"['MCO', 'MP']"
142,Viktor Boone,['DFC']
143,Arana,['DC']
144,Francisco Perruzzi,"['MCD', 'MC']"
145,Magrão,['PO']
146,Dániel Tiefenbach,"['MCD', 'MC']"
147,Marian Huja,['DFC']
148,Lucas Hey,"['DFC', 'MCD']"
149,Alessio Buttaro,"['DFD', 'DFC', 'MD']"
150,Calvin Twigt,"['MC', 'MCD']"
151,Carlos Martínez,"['DC', 'MP']"
152,Mantilla,"['DFD', 'DFC', 'DFI']"
153,Anton Gaaei,"['DFD', 'ED']"
154,Kim Jin Ho,['LD']
155,Nicholas Bonfanti,['DC']
156,Romaine Mundle,"['MI', 'MD']"
157,Bryant Ortega,"['MCD', 'MC']"
158,Edmund Addo,['MCD']
159,Daniel Afriyie,"['MI', 'MP']"
160,Sandro Cruz,"['DFI', 'EI']"
161,Aldo Florenzi,"['MC', 'MI']"
162,Musab Kheder,"['DFD', 'DFC']"
163,Ahmed Alaaeldin,['DC']
164,Mateo Seoane,"['MC', 'MCD']"
165,Ján Bernát,"['MCO', 'MI']"
166,Joaquín Pombo,['DFC']
167,Damián Bobadilla,"['MC', 'MCD']"
168,Johan Bångsbo,['DFC']
169,Bak Jae Yong,['DC']
170,Damián Pizarro,['DC']
171,Kevin Kelsy,['DC']
172,Thibault Klidje,['DC']
173,Tom Rothe,['LI']
174,Mexx Meerdink,['DC']
175,Bertuğ Yıldırım,['DC']
176,Martin Luciano,"['DFI', 'LI']"
177,Santiago Castro,"['DC', 'ED']"
178,Maximiliano González,"['MCD', 'MC']"
179,Bryan Bentaberry,"['DFC', 'DFD', 'DFI']"
