,player,positions
66,Dwight McNeil,"['MI', 'MD']"
67,Yukinari Sugawara,"['DFD', 'ED']"
68,Leonardo Balerdi,['DFC']
69,Sebastiaan Bornauw,['DFC']
70,Noah Okafor,"['DC', 'MCO']"
71,Oumar Solet,['DFC']
72,Diego Rossi,"['MI', 'MP']"
73,Aitor Ruibal,"['DFD', 'MD', 'MI']"
74,Igor,['DFC']
75,Jonas Wind,"['DC', 'MP']"
76,Mikkel Damsgaard,"['MCO', 'EI', 'MC']"
77,Jesus Ferreira,"['DC', 'MCO']"
78,Gorosabel,['DFD']
79,Tyrick Mitchell,['DFI']
80,Dejan Ljubičić,"['MD', 'MCD', 'MC']"
81,Hamed Traorè,"['MI', 'EI', 'MCO']"
82,Martín Ojeda,"['MD', 'MI']"
83,Carles Pérez,"['MD', 'MCO']"
84,Angel Gomes,"['MCO', 'MCD']"
85,Sikou Niakaté,"['DFC', 'DFI']"
86,Omar Alderete,['DFC']
87,Jean-Pierre Nsame,['DC']
88,Aaron Boupendza,"['MI', 'EI', 'DC']"
89,Kai Wagner,"['DFI', 'LI']"
90,Azor Matusiwa,"['MCD', 'MC']"
91,Abel Ruiz,['DC']
92,Weston McKennie,"['MC', 'MCD', 'MD']"
93,Nacho Vidal,"['DFD', 'LD']"
94,Dániel Gazdag,"['MCO', 'MC']"
95,Eric Curbelo,"['DFC', 'DFD']"
96,Kiernan Dewsbury-Hall,"['MC', 'MCD']"
97,Davidson,"['EI', 'DC']"
98,Cucho Hernández,"['DC', 'MD', 'MI']"
99,Xeka,"['MC', 'MCD']"
100,Anthony Caci,"['LI', 'DFC', 'MI']"
101,Owen Wijndal,['DFI']
102,Robin Koch,"['DFC', 'MCD']"
103,Marcos Senesi,['DFC']
104,Răzvan Marin,"['MC', 'MCD']"
105,Srđan Babić,['DFC']
106,Carlos Rodríguez,"['MCO', 'MC']"
107,Ismaïla Sarr,"['MD', 'MI', 'ED']"
108,Rasmus Nicolaisen,['DFC']
109,Vitaly Janelt,"['MCD', 'MC']"
110,Wout Faes,['DFC']
111,Christian Fassnacht,"['MD', 'MC']"
112,Houssem Aouar,"['MCO', 'MI', 'MC']"
113,Toni Martínez,['DC']
114,Luan Peres,"['DFC', 'DFI']"
115,Valentin Rosier,['DFD']
116,Josip Brekalo,"['MP', 'EI', 'MI']"
117,Diogo Leite,['DFC']
118,Roland Sallai,"['MD', 'MP', 'MCO']"
119,Orel Mangala,"['MC', 'MCD']"
120,Yangel Herrera,"['MC', 'MCD', 'MCO']"
121,Akram Afif,"['MI', 'MP', 'MCO']"
122,Odriozola,['DFD']
123,Eray Cömert,['DFC']
124,Aïssa Laïdouni,"['MCD', 'MC']"
125,Hugo Cuypers,['DC']
126,Fernando Zampedri,['DC']
127,Kosuke Nakamura,['PO']
128,Amine Harit,"['MI', 'MP']"
129,Jack Harrison,"['MI', 'MD']"
130,Maximilian Wöber,"['DFC', 'DFI']"
131,James Justin,"['DFI', 'DFD']"
132,Niklas Dorsch,"['MCD', 'MC']"
133,Michael Santos,['DC']
134,Mouctar Diakhaby,['DFC']
135,Mijat Gaćinović,"['MI', 'MD']"
136,Rafael Cachoira,"['DFC', 'MCD']"
137,Adilson Edrada,['MCO']
138,Simão Acunha,"['MCO', 'MP', 'ED']"
139,Jairzinho Aníbal,"['MCD', 'MC']"
140,David Seijalbo,['MCD']
141,Rubem Esteiro,"['MD', 'MC']"
142,Nicolás Filhei,"['MC', 'MCO', 'MCD']"
143,Pierrino Faria,['PO']
144,Fred Aníbão,['PO']
145,Cris Laranjeiros,['DFC']
146,Antonaldinho,['DFC']
147,Lúcio Corteijo,['DFD']
148,Suat Serdar,['MC']
149,Pierre Lees-Melou,"['MC', 'MCD', 'MCO']"
150,Mathias Jensen,['MC']
151,Álvaro Montero,['PO']
152,Mykola Matviienko,"['DFC', 'DFI']"
153,Antonee Robinson,"['DFI', 'LI']"
154,Milot Rashica,"['MD', 'MI']"
155,Karim Onisiwo,"['DC', 'MP']"
156,Mattias Svanberg,"['MC', 'MCD']"
157,Grischa Prömel,"['MC', 'MCD']"
158,Florian Grillitsch,"['MCD', 'DFC']"
159,Rob Holding,['DFC']
160,Julien Laporte,['DFC']
161,Cameron Carter-Vickers,['DFC']
162,Josh Cullen,"['MCD', 'MC']"
163,Kyle Walker-Peters,"['DFD', 'DFI']"
164,Stijn Spierings,"['MCD', 'MC']"
165,Lukáš Haraslín,"['EI', 'ED', 'MI']"
166,Frédéric Guilbert,['LD']
167,Augusto Batalla,['PO']
168,Angelo Fulgini,"['EI', 'MC', 'MCO']"
169,Daniel Podence,"['MI', 'DC', 'MCO']"
170,Diego Valoyes,"['MD', 'MI', 'DC']"
171,Hwang Hee Chan,"['MI', 'DC']"
172,Thilo Kehrer,"['DFC', 'DFD']"
173,Trezeguet,"['EI', 'MI']"
174,Olivier Boscagli,['DFC']
175,Stephy Mavididi,"['EI', 'DC']"
176,Kelechi Iheanacho,['DC']
177,Eric Bailly,['DFC']
178,Rolando Mandragora,"['MC', 'MCD']"
179,Duje Ćaleta-Car,['DFC']
