,player,positions
0,Matteo Rossetti,"['MC', 'MCD']"
1,Bode Hidalgo,['DFD']
2,Silvan Wallner,"['DFC', 'DFD']"
3,Ibrahima Dramé,['MI']
4,Leonel Miguel,"['DFC', 'DFD']"
5,Andrés Borge,"['DFI', 'DFC', 'DFD']"
6,Ethan Brierley,['MC']
7,Tommaso Cassandro,"['LD', 'DFD', 'MD']"
8,Francisco Mwepu,"['DC', 'MP']"
9,Diego Segovia,['PO']
10,Mateusz Kochalski,['PO']
11,Dudu,['PO']
12,Jordan Brown,"['DFD', 'MCD']"
13,Jay Henderson,['MD']
14,Luuk Wouters,['DFI']
15,David Min,"['DC', 'MD']"
16,Warren Burrell,['DFC']
17,Alex Newby,"['MD', 'MCO']"
18,Damian Isac,"['MC', 'MCD']"
19,Liam Gordon,"['LI', 'DFI']"
20,Sean Roughan,"['LI', 'DFI', 'DFC']"
21,Cheye Alexander,['DFD']
22,Yasin Ayari,"['MC', 'MCO']"
23,Barne Pernot,['DFC']
24,Ross Doohan,['PO']
25,Melvin Ramusović,['MCD']
26,Noah Fatar,['MD']
27,Johan Karlsson,"['DFD', 'DFI', 'MC']"
28,Kieron Bowie,"['DC', 'MD']"
29,Rasim Bulić,"['DFC', 'MCD']"
30,Jonas Sterner,"['MC', 'LD']"
31,Kyle Hurst,"['EI', 'MI']"
32,Jakob Breum,"['MI', 'MD']"
33,Alexander Lind,['DC']
34,José David Romero,"['DC', 'MP']"
35,Alou Kuol,['DC']
36,Christopher Schepp,['DC']
37,Park Chan Yong,['DFC']
38,Iba May,"['MCD', 'DFD']"
39,Matti Peltola,"['DFC', 'MCD', 'DFD']"
40,José Herrera,"['MCD', 'MC']"
41,Bernhard Unger,['PO']
42,Rodrigo Morínigo,['PO']
43,Johan Lara,['PO']
44,Jack de Vries,"['ED', 'MD', 'DC']"
45,Anthony Uzodimma,"['MCD', 'MC', 'DFD']"
46,Yang Yiming,['DFC']
47,Kim Kang San,"['DFC', 'DFD']"
48,Obed Nkambadio,['PO']
49,Michel Ndary Adopo,"['MC', 'MCD', 'DFC']"
50,Luis Casiani,['DFD']
51,Valdeci,['DC']
52,Manu Nieto,"['DC', 'MD']"
53,Conor Grant,"['EI', 'MC', 'ED']"
54,Breston Malula,['DFC']
