,player,positions
91,Peter Bjur,"['MC', 'LI']"
92,Ísak Þorvaldsson,['DC']
93,Jack Iredale,"['LI', 'DFC']"
94,Cătălin Itu,['MC']
95,Dominik Kother,['MI']
96,Patryk Makuch,"['DC', 'MP']"
97,Kliver Moreno,['MC']
98,Jorge Rengifo,['ED']
99,Tiri,['DFC']
100,Thore Pedersen,"['DFD', 'DFI']"
101,Ionuț Vînă,"['MC', 'ED']"
102,Claudiu Belu-Iordache,['DFD']
103,Cristi Bărbuț,"['ED', 'MD', 'EI']"
104,Gabriel Vașvari,"['MCD', 'MC']"
105,Enriko Papa,"['MC', 'MCD']"
106,Jonathan Rodríguez,"['MCD', 'MC']"
107,Andrei Pițian,['DFC']
108,Petrișor Petrescu,"['ED', 'MC']"
109,Lewis Miller,['DFD']
110,José Vargas,"['MCD', 'MC']"
111,Lee Hee Kyun,"['DC', 'MC']"
112,Anthony Glennon,"['DFI', 'LI']"
113,Matthew Smith,"['MC', 'MCD']"
114,Yair Mena,['MD']
115,Luca Unbehaun,['PO']
116,Chase Gasper,['DFI']
117,Cristopher Mesías,"['MCD', 'MC']"
118,Altube,['PO']
119,Diego Céspedes,['DFC']
120,Anders Finjord Jenssen,['DFC']
121,Mateusz Bogusz,"['DC', 'EI']"
122,Olly Casey,['DFC']
123,Niklas Vesterlund,"['LD', 'MD', 'LI']"
124,Santeri Hostikka,"['EI', 'ED', 'MP']"
125,Liu Yun,"['MD', 'MI', 'LD']"
126,Carlos Terán,"['DFC', 'DFD']"
127,Josh Benson,"['MC', 'MCD']"
128,Luis Barraza,['PO']
129,Omir Fernandez,"['MCO', 'DC', 'MI']"
130,Felix Drinkuth,"['MI', 'DC', 'MCO']"
131,Aboubacar Keita,['DFC']
132,Cheon Seong Hoon,['DC']
133,Fredrik Sjølstad,"['MCD', 'DFC']"
134,Enzo Barrenechea,"['MCD', 'MC']"
135,Odin Thiago Holm,"['MC', 'MCD']"
136,Steven Petkov,['DC']
137,Amar Sejdič,"['MC', 'MCO', 'MCD']"
138,Oscar Pettersson,['ED']
139,Santeri Väänänen,"['MCD', 'MC']"
140,Tomás Ortíz,['MC']
141,Noah Chilvers,"['MCO', 'MC']"
142,Leo Cornic,"['DFD', 'LD']"
143,Eliano Reijnders,"['MD', 'MCO', 'MP']"
144,Marc-Olivier Doué,"['MCD', 'MC', 'DFC']"
145,Joe Redmond,['DFC']
146,Danilo Quaranta,['DFC']
147,Martí Vilà,"['DFI', 'DFC']"
148,André Anderson,"['MP', 'MCO', 'DC']"
149,Benjamin Källman,['DC']
150,Michael Venturi,['DFC']
151,Ben Waine,['DC']
152,Gaoussou Traoré,"['MCD', 'MC']"
153,Uğurcan Yazğılı,"['DFC', 'MCD', 'DFD']"
154,Mohammed Al Rubaie,['PO']
155,Dominik Schwizer,"['MI', 'LI']"
156,Paolo Medina,"['DFD', 'DFC']"
157,Joel Randall,['MI']
158,Lee Si Young,"['DFD', 'LD']"
159,Nemanja Celic,['MCD']
160,Carlos Vicente,"['MD', 'DC']"
161,Osaze Urhoghide,"['DFC', 'DFD']"
162,Liridon Mulaj,['MI']
163,Marius Hauptmann,"['MD', 'DFD']"
164,Christian Ilić,['MC']
165,Julian Krahl,['PO']
166,Thomas Rotter,['DFC']
167,Danijel Zagorac,['PO']
168,Daniel Bielica,['PO']
169,Dominic Thompson,"['DFI', 'LI']"
170,Joseph Anang,['PO']
171,Tarsis Bonga,"['DC', 'MD', 'MI']"
172,Nico Ochojski,['DFD']
173,Sinan Karweina,"['MD', 'MCO', 'DC']"
174,Sam Finley,['MC']
175,Thibault Corbaz,"['MCD', 'MC']"
176,David Philipp,['MP']
177,Scott High,['MC']
178,Scott Pittman,"['MC', 'ED', 'MP']"
179,Kilian Ludewig,['DFD']
