,player,positions
151,Matt Jay,['MCO']
152,Kamil Dankowski,"['DFD', 'DFI']"
153,Jacopo Manconi,"['DC', 'MP', 'ED']"
154,Ollie Palmer,['DC']
155,Mirnes Pepić,"['MC', 'MCD', 'MCO']"
156,Josh Sims,"['MI', 'MD']"
157,Will Aimson,['DFC']
158,Peng Xinli,"['MC', 'MCD']"
159,Chris Long,"['DC', 'MI']"
160,Connor Randall,"['LD', 'DFD']"
161,Ben Purrington,"['DFI', 'LI', 'DFC']"
162,Rob Hunt,"['DFI', 'DFD']"
163,Gilli Rólantsson,"['LD', 'LI']"
164,Lee Ashcroft,['DFC']
165,Baily Cargill,['DFC']
166,Fernando Godoy,"['MC', 'MCD']"
167,Dan Jones,['DFC']
168,James Wilson,['DC']
169,Hosam Aiesh,['MD']
170,Park Bae Jong,['PO']
171,Rhys Oates,['DC']
172,Aaron McGowan,['DFD']
173,Storm Roux,['DFD']
174,Talal Al Absi,['DFC']
175,Ryan Croasdale,['MCD']
176,Jón Daði Böðvarsson,['DC']
177,Berkay Dabanlı,['DFC']
178,Nouh Al Mousa,"['MCD', 'MC']"
179,Scott Galloway,"['DFD', 'DFI']"
