,player,positions
112,Christian Mawissa Elebi,"['DFC', 'DFI', 'DFD']"
113,Joel Roca,"['MD', 'MI', 'MCO']"
114,Karim Mammar,"['DFC', 'LI']"
115,Topi Keskinen,"['EI', 'ED', 'MD']"
116,André Simões,['MC']
117,Brajan Gruda,"['MP', 'MD', 'DC']"
118,Ali Ahmed,"['MI', 'MC', 'DFI']"
119,Tuomas Ollila,"['DFI', 'LI']"
120,Dani Pérez,"['MC', 'MCO', 'MI']"
121,Roan Wilson,"['MC', 'MCO', 'MCD']"
122,Giacomo Faticanti,"['MCD', 'MC']"
123,Álvaro,"['DC', 'EI']"
124,Pablo López,['DFC']
125,Herrando,['DFC']
126,Dewar Victoria,['MC']
127,Sinclair Armstrong,"['DC', 'MI']"
128,Alan Di Pippa,['MCD']
129,Luke Chambers,"['DFI', 'LI', 'DFC']"
130,Matías Silva,"['MC', 'MCD']"
131,Nestor Jiménez,['DC']
132,Alexis Steimbach,"['MD', 'MI']"
133,Elione Fernandes,"['MCD', 'MC']"
134,Marcelo Esponda,['MCD']
135,Rubén Gómez,['PO']
136,Recep Burak Yılmaz,['DFC']
137,Jibril Ibrahimi,['DC']
138,Rijad Smajić,['DFC']
139,Tawanda Maswanhise,"['DC', 'EI']"
140,Kikín,['DFD']
141,Reyes Cleary,['DC']
142,Gonçalo Pinto,['PO']
143,Abdoul Guiebre,"['MI', 'DFI']"
144,Mario Dorgeles,"['MC', 'MCO']"
145,Joel Persson,['DC']
146,Brian Jepthe Bayeye,"['MD', 'LD']"
147,Víctor Aznar,['PO']
148,Josué Escartin,['DFC']
149,Erdem Çetinkaya,"['ED', 'DC']"
150,del Cerro,"['MC', 'MCD', 'DFC']"
151,Bryan González,['MC']
152,Thimothée Lo-Tutala,['PO']
153,Khalil Fayad,"['MC', 'MCD', 'MCO']"
154,Joel Silva,['MC']
155,Elias Manoel,"['DC', 'EI', 'ED']"
156,Lenny Pirringuel,['MC']
157,Lukas Ullrich,['DFI']
158,Pierre Bolchini,['PO']
159,Muhammet Taha Tepe,['PO']
160,Álex Padilla,['PO']
161,Matte Smets,"['DFC', 'MCD']"
162,Doug Tharme,['DFC']
163,Dara Costelloe,"['MD', 'DC']"
164,Adam Stejskal,['PO']
165,Noé Lebreton,"['MCD', 'MC']"
166,Leonardo Vonić,['DC']
167,Carlos Sánchez,['DFD']
168,Tiago José Geralnik,['MI']
169,Mohammed Tolba,"['DFD', 'DFC']"
170,Rodri Alonso,['MC']
171,Stanley Mills,['ED']
172,William Agada,"['DC', 'EI']"
173,Jose Herrera,['MD']
174,Alex Murphy,"['DFC', 'DFI']"
175,Saidou Khan,"['MCD', 'MC']"
176,Ajdin Zeljković,"['DC', 'MI']"
177,Fabio Di Michele Sanchez,['LI']
178,Peque,"['MI', 'DC', 'MCO']"
179,Darko Gyabi,"['MC', 'MCD']"
