,player,positions
74,Michael Baidoo,"['MCO', 'MC']"
75,Tom Bayliss,"['MCO', 'MC']"
76,Sam Hughes,['DFC']
77,Makana Baku,"['MI', 'MD']"
78,Júnior Pius,"['DFC', 'DFI']"
79,Kévin Appin,"['MC', 'MCD', 'MCO']"
80,Chris Kablan,"['DFI', 'DFD']"
81,Florian Flecker,"['MD', 'DFD']"
82,Dominik Frieser,"['MD', 'ED']"
83,Victor Jensen,"['MC', 'MCD', 'MCO']"
84,Durel Avounou,"['MC', 'MCD']"
85,Afimico Pululu,"['MI', 'DC']"
86,Rocky Bushiri,['DFC']
87,Dani Morer,['DFD']
88,Abdul Manaf Nurudeen,['PO']
89,Delmás,"['DFD', 'LD', 'MD']"
90,Orestis Kiomourtzoglou,"['MCD', 'MC']"
91,Jakub Jugas,['DFC']
92,Tarek Salman,"['DFC', 'DFI']"
93,Renat Dadashov,['DC']
94,Morris Schröter,['MD']
95,Marcel Bär,['DC']
96,Klaus,['DFC']
97,Danilo Wiebe,"['DFC', 'LD', 'MCD']"
98,Sebastian Mai,"['DFC', 'DC']"
99,Hamdan Al Shamrani,"['DFI', 'DFC']"
100,Leo Weinkauf,['PO']
101,Luis Perea,"['MCD', 'MC']"
102,Sean Raggett,['DFC']
103,Lachlan Wales,"['MD', 'MCO']"
104,Kim Dong Min,"['DFC', 'DFI']"
105,André Luís,"['DC', 'MD']"
106,Sergiu Hanca,"['ED', 'EI', 'MD']"
107,Lars Ritzka,['LI']
108,Mark Harris,"['DC', 'EI']"
109,Odysseus Velanas,"['MCO', 'MP']"
110,João Virgínia,['PO']
111,Luca Vido,['DC']
112,Filip Rogić,"['MC', 'DFC']"
113,Erik Expósito,['DC']
114,Chris Durkin,"['MC', 'MCD', 'DFD']"
115,Abdel Hakim Abdallah,"['LI', 'DFI']"
116,Jakob Nerwinski,"['DFD', 'DFC']"
117,Batuhan Şen,['PO']
118,Yoan Severin,"['DFC', 'DFI']"
119,Cris Salvador,['MC']
120,Mallik Wilks,"['DC', 'MD']"
121,Fabián Mosquera,"['MCD', 'DFC', 'DFD']"
122,Jairo Torres,"['MC', 'MD', 'MI']"
123,Marcel Mehlem,"['MC', 'MCD', 'MCO']"
124,Edoardo Soleri,"['DC', 'EI']"
125,Luis Muñoz,"['MC', 'MCD', 'DFC']"
126,Nicolás Zalazar,['DFC']
127,Kim Jin Ya,"['DFD', 'LD', 'DFI']"
128,Adrián Diéguez,"['DFC', 'MCD', 'MC']"
129,Felix Götze,"['MC', 'MCO', 'DFC']"
130,Marco Borgnino,"['ED', 'MC']"
131,Ben Woodburn,"['MCO', 'DC', 'EI']"
132,Pelle Clement,"['MC', 'MCO']"
133,Elliot Embleton,"['MCO', 'MCD', 'MD']"
134,Tristan Muyumba,"['MCD', 'MC']"
135,Filippo Damian,['MC']
136,Tomás Alarcón,"['MC', 'MCD']"
137,Paul Gartler,['PO']
138,Aaron Morley,['MC']
139,Warren O'Hora,['DFC']
140,Utku Yuvakuran,['PO']
141,Kane Wilson,"['LD', 'DFD']"
142,Anton Krešić,['DFC']
143,Silvère Ganvoula,['DC']
144,Cebrail Karayel,"['DFD', 'MD', 'DFI']"
145,Seo Young Jae,"['LI', 'DFI', 'MC']"
146,Derrick Jones,"['MCD', 'MC', 'DFC']"
147,Mihai Butean,['DFD']
148,Sam Smith,"['DC', 'MD']"
149,Siebe Horemans,['DFD']
150,Nicholas Siega,"['MC', 'MCO']"
151,Francesco Orlando,"['MD', 'MP']"
152,Luke Southwood,['PO']
153,Otar Kakabadze,"['MD', 'LD']"
154,Kik Pierie,['DFC']
155,Nicklas Shipnoski,"['MD', 'MCO']"
156,Giuseppe Mastinu,"['MCO', 'MC']"
157,Matheus Rossetto,"['MC', 'MCD']"
158,Grzegorz Tomasiewicz,"['MCD', 'MC']"
159,Radovan Pankov,['DFC']
160,Yohan Demoncy,"['MC', 'MCD']"
161,Diogo Queirós,"['DFC', 'DFD']"
162,Nazareno Solís,"['MI', 'MD']"
163,Joseph Ceesay,"['DFD', 'MD']"
164,Lassi Lappalainen,"['MI', 'LI', 'MD']"
165,Jeong Jae Hee,"['MD', 'ED']"
166,Mohamed Djetei,['DFC']
167,Yeon Je Woon,"['DFC', 'MCD']"
168,Babacar Niasse,['PO']
169,Welliton Helmes,['MCO']
170,Alan Besseiro,['DFI']
171,David Kasumu,['MC']
172,Juan Valencia,"['MCD', 'MC']"
173,Nicolás Servetto,"['DC', 'MP']"
174,Daniel Udoh,"['DC', 'EI']"
175,Carmelo Algarañaz,"['DC', 'MP', 'MI']"
176,Jordan Shipley,"['LI', 'EI']"
177,Hwang In Jae,['PO']
178,Finn Stokkers,['DC']
179,Mukhtar Ali,"['MCD', 'MC']"
