,player,positions
84,Lukas Lerager,['MC']
85,Carlos Mané,"['MI', 'ED', 'EI']"
86,Bastos,['DFC']
87,Kieffer Moore,['DC']
88,Gonçalo Paciência,['DC']
89,Richard Ortiz,"['MCD', 'MC']"
90,Domagoj Antolić,"['MC', 'MCO', 'MCD']"
91,Arijan Ademi,"['MC', 'MCD']"
92,Rafael Delgado,"['LI', 'DFC', 'DFI']"
93,Tin Jedvaj,['DFC']
94,Damir Kreilach,"['DC', 'MCO', 'MCD']"
95,Alireza Jahanbakhsh,['ED']
96,Cédric Brunner,['DFD']
97,Edimilson Fernandes,"['DFC', 'LD', 'MC']"
98,Deniz Türüç,"['MD', 'MI']"
99,Alexander Schlager,['PO']
100,Brendan Chardonnet,['DFC']
101,Rúben Vezo,['DFC']
102,Martín Cauteruccio,['DC']
103,Luciano Lollo,['DFC']
104,Lucas Menossi,['MC']
105,Bruno Bianchi,['DFC']
106,Francisco Pizzini,"['MI', 'MD', 'MP']"
107,Gumbau,"['MC', 'MCD', 'MD']"
108,Federico Rasmussen,"['DFC', 'DFI']"
109,Gauthier Gallon,['PO']
110,Jesper Karlström,['MCD']
111,Raúl Loaiza,"['MCD', 'MC']"
112,Aketxe,"['MCO', 'MD']"
113,Eduard Sobol,"['LI', 'MI']"
114,Jean-Charles Castelletto,['DFC']
115,Glen Kamara,['MC']
116,Samuel Gustafson,"['MCD', 'MC']"
117,Maxime Crépeau,['PO']
118,Jonathan Osorio,"['MC', 'MCD', 'MI']"
119,Paweł Dawidowicz,['DFC']
120,Aderllan Santos,['DFC']
121,Ben Davies,['DFC']
122,Frank Acheampong,"['DC', 'EI', 'MI']"
123,Sven van Beek,['DFC']
124,Rhys Healey,['DC']
125,Jimmy Cabot,"['LD', 'MD']"
126,Davie Selke,['DC']
127,John Souttar,['DFC']
128,Paul Ebere Onuachu,['DC']
129,Roberto Insigne,"['ED', 'EI']"
130,Issiaga Sylla,"['DFI', 'LI', 'DFD']"
131,Christopher Lenz,"['LI', 'MI']"
132,Jamie Maclaren,['DC']
133,Nikola Storm,"['EI', 'MI']"
134,Mikkel Desler,"['DFD', 'LD']"
135,Lazar Marković,"['MI', 'MD', 'ED']"
136,Matt Grimes,"['MC', 'MCD']"
137,Casper Højer,"['LI', 'DFI', 'MI']"
138,Tom Lawrence,"['MCO', 'MI', 'MC']"
139,Jonatan Gómez,"['MC', 'MCO']"
140,Frederico Venâncio,['DFC']
141,Darragh Lenihan,['DFC']
142,Birger Verstraete,"['MCD', 'MC']"
143,Björn Engels,['DFC']
144,Patrick Drewes,['PO']
145,Ridgeciano Haps,"['LI', 'MI', 'DFI']"
146,Tomasz Kędziora,"['DFD', 'DFC']"
147,Birama Touré,"['MCD', 'MC']"
148,Florent Mollet,"['MCO', 'MC', 'MD']"
149,Alex Grant,['DFC']
