,player,positions
146,Mario Stroeykens,"['MP', 'DC', 'MCO']"
147,Alex Millán,"['DC', 'MD']"
148,Yerson Chacón,"['ED', 'MD', 'MI']"
149,Carlos Vivas,"['DFC', 'DFD']"
150,Freddy Vargas,"['EI', 'MI', 'MD']"
151,Pedro Siles,"['MCD', 'MC']"
152,Jorge Murrugarra,"['MCD', 'MC']"
153,Mauro Méndez,"['DC', 'MCO']"
154,David Agrón,"['DFC', 'DFI']"
155,Valdemar Lund,['DFC']
156,Matthew Hoppe,['DC']
157,Daniel Svensson,"['DFI', 'MC', 'LI']"
158,Marko Stamenić,"['MC', 'MCD']"
159,Jeyson Chura,"['MI', 'MD']"
160,Franco Orozco,"['MI', 'EI', 'MD']"
161,Daan Rots,['ED']
162,Galego,['EI']
163,Jamil Siebert,['DFC']
164,Baba Alhassan,"['MC', 'MCO']"
165,Eric Ramírez,['DC']
166,Abdoulaye Ndiaye,['DFC']
167,Liam Delap,['DC']
168,Bryan García,"['MCO', 'MD']"
169,Kerim Çalhanoğlu,"['DFI', 'MI']"
170,Cristian Trujillo,"['MCD', 'MC']"
171,Adil Demirbağ,['DFC']
172,Boris Popovic,['DFC']
173,Salinas,['LI']
174,Naoufel Khacef,"['DFI', 'LI']"
175,Caio Alexandre,"['MC', 'MCD']"
176,Jamal Amofa,"['DFC', 'DFD']"
177,Žan Rogelj,"['MD', 'LD']"
178,Ousmane Camara,['DFC']
179,Martín Calderón,"['MCD', 'MC']"
