,player,positions
0,Luca Ghiringhelli,"['DFD', 'MD']"
1,Manuel Vicentini,['PO']
2,Matt Palmer,['MC']
3,Fabrice Olinga,"['EI', 'MI', 'DC']"
4,Declan John,"['LI', 'DFI']"
5,Joe Ironside,['DC']
6,Lasse Nilsen,"['LI', 'MI']"
7,Mohammed Jahfali,['DFC']
8,Brendan Galloway,['DFC']
9,Daniel Steres,"['DFI', 'DFD', 'DFC']"
10,Hussain Al Moqahwi,"['MC', 'MCO', 'MCD']"
11,Panagiotis Vlachodimos,['EI']
12,Dan Butler,"['LI', 'DFI']"
13,Bevis Mugabi,"['DFC', 'DFD']"
14,Awadh Khamis,"['DFI', 'MI', 'MCD']"
15,Tawfiq Bu Haymid,['DFI']
16,Mustafa Malaeka,['PO']
17,Ahmed Al Kassar,['PO']
18,Drey Wright,"['LD', 'MD', 'ED']"
19,Fahad Al Muwallad,"['EI', 'ED', 'DC']"
20,Dragoș Grigore,['DFC']
21,Jordan Moore-Taylor,['DFC']
22,Filip Starzyński,"['MCO', 'MC']"
23,Kolja Pusch,['MCO']
24,Andrew Wooten,['DC']
25,Kim Kyung Jung,"['EI', 'MI', 'ED']"
26,Thomas Eisfeld,['MC']
27,Kim In Sung,"['MD', 'DC', 'MI']"
28,Andrea Magrassi,['DC']
29,Pierce Sweeney,['DFC']
30,Jakob Haugaard,['PO']
31,Ryan Meara,['PO']
32,Jamie Walker,['MCO']
33,Louis Thompson,"['MC', 'MCD']"
34,Jordan Roberts,['MCO']
35,James Bolton,['DFC']
36,Joe Pigott,['DC']
37,Timothée Dieng,['MC']
38,Stefan Savić,"['MI', 'MP', 'MD']"
39,Josh Murphy,"['ED', 'MD', 'EI']"
40,Ayo Obileye,['DFC']
41,Charles Dunne,['DFC']
42,Borys Tashchy,"['DC', 'MCO']"
43,Curtis Thompson,"['MC', 'MCD']"
44,Alexander Juel Andersen,['DFC']
45,Edmond Akichi,"['MCD', 'MC']"
46,Dylan McGeouch,"['MCD', 'MC']"
47,Murat Akça,['DFC']
48,Jordan White,['DC']
49,Mehdi Jeannin,['PO']
50,Paweł Olkowski,"['MD', 'LD']"
51,Ryan Inniss,['DFC']
52,Deji Oshilaja,"['MCD', 'MC', 'DFC']"
53,Matty Kennedy,"['MD', 'LD', 'LI']"
54,Liam Polworth,['MC']
55,Adam Jackson,['DFC']
56,Juan Mera,['MCO']
