,player,positions
137,Remko Pasveer,['PO']
138,Ricardo Batista,['PO']
139,Negredo,['DC']
140,Jeffinho,"['EI', 'MI']"
141,Agustín Sant'Anna,['DFD']
142,Warren Zaïre-Emery,"['MC', 'MCD']"
143,Gabriel Sara,['MC']
144,Lukáš Sadílek,"['MC', 'MCD']"
145,Václav Jurečka,"['DC', 'ED']"
146,Tiago Gouveia,"['MD', 'ED', 'EI']"
147,Nicolò Cambiaghi,"['DC', 'MCO', 'EI']"
148,Andy Diouf,"['MC', 'MCD']"
149,Jakub Kiwior,"['DFC', 'MCD']"
150,Kristjan Asllani,"['MC', 'MCD']"
151,Amir Sâyoud,"['MD', 'ED', 'MCO']"
152,Liel Abada,['ED']
153,Ivan Schranz,"['MI', 'MD', 'EI']"
154,Aleš Mandous,['PO']
155,Alexander Prass,"['MC', 'MI']"
156,Levi Colwill,['DFC']
157,Martin Baturina,"['MC', 'MCO']"
158,Zeki Amdouni,"['DC', 'MCO']"
159,Daniel Figueira,['PO']
160,Sergi Cardona,"['DFI', 'MI']"
161,Sam Beukema,['DFC']
162,Edoardo Bove,['MC']
163,Tino Livramento,['DFD']
164,Maxime Estève,['DFC']
165,Miguel Gutiérrez,"['DFI', 'LI']"
166,Tasos Douvikas,['DC']
167,Kevin Mier,['PO']
168,Iliman Ndiaye,"['DC', 'MCO']"
169,Francisco Conceição,['ED']
170,Anass Zaroury,"['MI', 'DC']"
171,Mingueza,"['DFD', 'DFC']"
172,Fabian Rieder,"['MCO', 'MC']"
173,Mourad Batna,['ED']
174,David Costa,['EI']
175,Andrea Cambiaso,"['DFI', 'LI', 'MI']"
176,Wilfried Gnonto,"['MI', 'DC']"
177,Luka Sučić,"['MCO', 'MC']"
178,Toti Gomes,"['DFC', 'DFI']"
179,Sebastián Meza,['PO']
