,player,positions
0,Promise Omochere,"['MD', 'DC']"
1,Isaac Hutchinson,"['MCO', 'MC']"
2,Kamil Zapolnik,"['DC', 'MD', 'MCO']"
3,Attila Mocsi,['DFC']
4,Jordan Murray,['DC']
5,Mouhamed Belkheir,"['DC', 'MI', 'MCO']"
6,Abdullah Hassoun,['DFD']
7,Isaac Olaofe,['DC']
8,Maciej Śliwa,"['MD', 'MI']"
9,Jan Žambůrek,"['MC', 'ED']"
10,Anirudh Thapa,"['MC', 'MCD', 'MCO']"
11,Subhasish Bose,"['DFI', 'MI']"
12,Duan Liuyu,"['MCO', 'MD', 'DC']"
13,Tobias Koch,"['MC', 'MCD']"
14,Lamine Diaby Fadiga,['DC']
15,Taylor Perry,['MC']
16,Cammy MacPherson,['MC']
17,Chinedu Ekene,['DC']
18,Jorge González,"['MC', 'MI']"
19,Danny Mullen,['DC']
20,Samuel Abifade,"['MI', 'MD']"
21,Akin Odimayo,"['DFC', 'DFD', 'DFI']"
22,Noah Plume,"['MCD', 'DFC']"
23,Andrea Cisco,"['DC', 'ED']"
24,Timon Weiner,['PO']
25,Lee O'Connor,"['MC', 'MCD']"
26,Colin Rösler,['DFC']
27,Mohammed Sangare,"['DFC', 'DFI']"
28,Francisco Oliver,['DFC']
29,Sam Sherring,['DFC']
30,Malte Karbstein,['DFC']
31,Garissone Innocent,['PO']
32,Ewan Henderson,"['MCO', 'MC']"
33,Ethan Galbraith,"['MCO', 'MC']"
34,Aidan Stone,['PO']
35,Tom Barlow,['DC']
36,Danny Musovski,"['DC', 'EI']"
37,Magnus Westergaard,"['MC', 'EI']"
38,Niklas Kastenhofer,['DFC']
39,Callum Morton,"['DC', 'EI']"
40,Kristoffer Ødemarksbakken,"['MI', 'DC']"
41,Connor Shields,"['DC', 'MD']"
42,Wyatt Omsberg,['DFC']
43,Haroune Camara,"['DC', 'MI']"
44,Nicolas Samayoa,['DFC']
45,Wessam Abou Ali,"['DC', 'ED']"
46,Ali Majrashi,['DFD']
47,Bilal Njie,"['MI', 'DC']"
48,Maxime Pattier,['PO']
49,Milan Corryn,"['ED', 'MCO']"
50,Harrison Biggins,['MC']
51,Jeon Jin Woo,"['EI', 'DC', 'ED']"
52,Simon Amin,['MC']
53,Moussa Guel,"['ED', 'DC']"
54,Joseph Olowu,['DFC']
55,Awn Al Bishi,"['DFC', 'DFD']"
56,Luke Offord,['DFC']
57,Tyrese Francois,"['MC', 'MCD']"
58,Joshua Kayode,"['DC', 'ED']"
59,Tyler Smith,['DC']
60,Lachlan Barr,['DFC']
61,Hu Ruibao,"['DFC', 'LI']"
62,Jack Earing,"['MCD', 'MC']"
63,Serafin Szota,['DFC']
64,Andrei Peteleu,"['DFD', 'DFI']"
65,Nicolas Schmid,['PO']
66,Michael Lansing,['PO']
67,Lukas Watkowiak,['PO']
68,Łukasz Wolsztyński,"['MCO', 'DC']"
69,Torben Müsel,"['DC', 'MCO']"
70,Will Smith,['DFC']
71,Tyler Magloire,"['DFC', 'DFD']"
72,Julius Eskesen,"['MC', 'MI']"
73,Morten Rüdiger,"['MI', 'DFI']"
74,Kevin Ackermann,"['MC', 'LI']"
