,player,positions
123,Juan Ignacio Méndez,"['MCD', 'MC']"
124,Martín,"['DFD', 'MD', 'DFI']"
125,Cristian Ferreira,"['MC', 'MCO']"
126,Antonio Bareiro,['MD']
127,Carlos Garcés,['DC']
128,Nolaskoain,"['MCD', 'DFC', 'MC']"
129,Francisco Feuillassier,"['MI', 'MD']"
130,Abdulelah Al Amri,"['DFC', 'DFD']"
131,Cristian Rivero,['PO']
132,Lyle Foster,"['DC', 'MD']"
133,Giorgi Chakvetadze,"['MCO', 'MI', 'MC']"
134,Théo Sainte-Luce,['DFI']
135,Benjamin Hansen,['DFC']
136,Jamilu Collins,['DFI']
137,Cyrille Bayala,['MD']
138,Leonardo Heredia,"['DC', 'MD']"
139,Juan Ignacio Díaz,"['DFI', 'DFC']"
140,Neyder Moreno,"['MD', 'MI']"
141,Nahuel Estévez,"['MC', 'MCD']"
142,Fabio González,"['MCD', 'MC']"
143,Edgar Elizalde,"['DFC', 'DFI']"
144,Rhys Norrington-Davies,"['LI', 'DFC', 'DFI']"
145,Dario Šarić,"['MC', 'MCO']"
146,Maxime Leverbe,['DFC']
147,Luke Woolfenden,['DFC']
148,Alejandro Maciel,['DFC']
149,Luca Fiordilino,"['MC', 'MCD']"
150,Žan Celar,['DC']
151,Vojtěch Vorel,['PO']
152,Dimitris Limnios,"['MI', 'MD']"
153,Jake Brimmer,"['MCO', 'MC']"
154,Junior Arias,['DC']
155,Malik Tchokounté,['DC']
156,Kevin Rüegg,"['MD', 'DFD', 'MC']"
157,Cyril Mandouki,"['MCD', 'MC']"
158,Rayane Aabid,"['MC', 'MCD']"
159,Eldar Ćivić,['DFI']
160,Robert Taylor,"['EI', 'MI', 'MCO']"
161,Rui Costa,"['DC', 'ED']"
162,Joca,"['MD', 'MCO']"
163,Mirko Antonucci,"['MCO', 'DC']"
164,Nico Mantl,['PO']
165,Michal Sáček,"['MC', 'MCD']"
166,Caleb Ekuban,"['DC', 'MD']"
167,Glauder,"['DFC', 'DFI']"
168,Wilfried Kanga,['DC']
169,Tim Handwerker,['DFI']
170,Adnan Kovačević,['DFC']
171,Patryk Kun,['MI']
172,Przemysław Płacheta,"['MI', 'MD']"
173,Teenage Hadebe,['DFC']
174,Adrian Grbić,['DC']
175,Loureiro,"['DFD', 'DFI', 'LD']"
176,Kaj Sierhuis,['DC']
177,Dennis Srbeny,"['DC', 'MCO']"
178,Felix Luckeneder,['DFC']
179,Miha Blažič,['DFC']
