,player,positions
98,Senna Miangue,"['DFI', 'DFC']"
99,Saulo Decarli,['DFC']
100,Samuel Asamoah,"['MCD', 'MC']"
101,Kim Joo Won,['DFC']
102,Kim Seung Dae,"['MD', 'MCO', 'DC']"
103,Jefferson,"['MC', 'MCD']"
104,Felix Lohkemper,"['DC', 'EI', 'ED']"
105,Dan Nistor,"['MCO', 'MC', 'MCD']"
106,Mahlon Romeo,"['DFD', 'LD']"
107,Ben Zolinski,"['MI', 'DC', 'MD']"
108,Ben Garuccio,['DFI']
109,Marc Lorenz,['MI']
110,Erdoğan Yeşilyurt,"['MD', 'DFD', 'MI']"
111,Josip Radošević,['MCD']
112,George Evans,"['MCD', 'MC', 'DFC']"
113,Sebastián Sosa Sánchez,['DC']
114,Adam Dźwigała,"['DFC', 'LD']"
115,Cristian Álvarez,"['MCO', 'MC']"
116,Madallah Al Olayan,"['DFD', 'DFI']"
117,Simone Perilli,['PO']
118,Alhaji Kamara,['DC']
119,Luca Zuffi,"['MCD', 'MC']"
120,Sokol Çikalleshi,['DC']
121,Manuel Kuttin,['PO']
122,Khalid Boutaïb,"['DC', 'MCO']"
123,Christos Donis,"['MCD', 'MC']"
124,Waleed Bakhashwain,"['MCD', 'MC']"
125,Benedikt Saller,['DFD']
126,Anthony Caceres,"['MC', 'MCD']"
127,Jordan Adéoti,"['MC', 'DFC', 'MCD']"
128,Janoi Donacien,"['DFC', 'DFD']"
129,Konstantinos Triantafyllopoulos,['DFC']
130,Marco Modolo,['DFC']
131,Baba Rahman,"['LI', 'DFI']"
132,Alexander Mühling,['MC']
133,Mateusz Matras,['DFC']
134,Chris Maxwell,['PO']
135,Per Frick,['DC']
136,Jimmy Roye,"['MCD', 'MC']"
137,Enrico Valentini,['DFD']
138,Marco Armellino,"['MC', 'MCD']"
139,Mathias Dyngeland,['PO']
140,Peter Ankersen,['DFD']
141,Juanto Ortuño,"['DC', 'MI', 'MD']"
142,Joeri de Kamps,"['MCD', 'MC']"
143,Thomas Lam,"['DFC', 'MCD']"
144,Ivan Santini,['DC']
145,Neto Volpi,['PO']
146,Loret Sadiku,"['MCD', 'DFC', 'MC']"
147,Syam Ben Youssef,['DFC']
148,Bryan Carrasco,"['MD', 'ED', 'DC']"
149,Martin Bjørnbak,['DFC']
150,Ruben Kristiansen,"['DFI', 'DFC']"
151,Marvin Baudry,['DFC']
152,Laurent Jans,"['DFD', 'DFI']"
153,Marcus Antonsson,['DC']
154,Jefté,['DC']
155,Luís Martins,"['DFI', 'MI', 'DFC']"
156,Angus MacDonald,['DFC']
157,James Husband,"['DFI', 'DFC']"
158,Pierre-Yves Ngawa,"['DFC', 'DFD']"
159,Cristóbal Jorquera,"['MCO', 'MC']"
160,Guillaume Hubert,['PO']
161,Donovan Léon,['PO']
162,Bjarne Thoelke,['DFC']
163,Bror Blume,"['MC', 'MCD', 'MCO']"
164,Grant Hall,['DFC']
165,Paul Izzo,['PO']
166,Charlie Wyke,['DC']
167,Adriano Montalto,['DC']
168,Nicky Devlin,"['LD', 'DFD']"
169,Jón Guðni Fjóluson,['DFC']
170,Anthony Knockaert,"['MD', 'ED']"
171,Yoann Touzghar,['DC']
172,Manuel Zeitz,"['DFC', 'MCD']"
173,Tobias Kainz,"['MCD', 'MC', 'DFD']"
174,Dawid Abramowicz,['DFI']
175,Sam Hoskins,['MI']
176,Oliver Turton,"['DFD', 'LD', 'DFC']"
177,Isaías,"['MCD', 'MC']"
178,Chris Forrester,"['MC', 'MCO']"
179,Nathan Byrne,"['DFD', 'DFI']"
