,player,positions
167,Rafael Santos,"['DFI', 'LI']"
168,Moritz Römling,['DFI']
169,Andrea Hristov,['DFC']
170,Josef Brian Baccay,"['LI', 'DFI']"
171,Udoka Godwin-Malife,"['DFC', 'DFD']"
172,Kadir Hodžić,['DFI']
173,Conor Kearns,['PO']
174,Nicholas Mickelson,"['DFD', 'DFI']"
175,Sidnei Tavares,['MC']
176,Amar Ćatić,"['MI', 'MD']"
177,Hans Christian Bernat,['PO']
178,Mehdi Boudjemaa,"['MC', 'MCD']"
179,Jack Lankester,"['MCO', 'MC', 'MD']"
