,player,positions
0,Elias K. Hagen,['MC']
1,Sergiy Buletsa,"['MCO', 'MI']"
2,Saúl Guarirapa,"['DC', 'MI']"
3,Gino Infantino,"['ED', 'EI', 'MC']"
4,Julián Aude,"['DFI', 'MCD']"
5,Giannis Papanikolaou,"['MC', 'DFC']"
6,Juergen Elitim,"['MC', 'MCD', 'MCO']"
7,Apostolos Diamantis,"['DFC', 'MCD']"
8,Jordan Carrillo,"['MI', 'MD']"
9,Chico,['DC']
10,Anders Klynge,['MC']
11,Dickson Abiama,['DC']
12,Rafiki Saïd,"['EI', 'DC', 'MI']"
13,Zac McGraw,['DFC']
14,Marrony,"['ED', 'DC']"
15,Shaun Rooney,"['DFD', 'LD']"
16,Aral Şimşir,"['EI', 'DC']"
17,Nikola Boranijašević,"['MD', 'LD', 'DFD']"
18,Faris Pemi Moumbagna,['DC']
19,Liam Gibbs,"['MC', 'MCD']"
20,Ante Bajic,"['MD', 'DC']"
21,Constantin Reiner,"['DFC', 'LD']"
22,Gonzalo Tapia,"['MD', 'ED', 'EI']"
23,Mayckel Lahdo,"['ED', 'EI']"
24,Francho Serrano,"['MC', 'MD']"
25,Kasim Rabihic,['MP']
26,Brian Leizza,['DFC']
27,Richard Ledezma,"['MCO', 'MC']"
28,Joel Waterman,['DFC']
29,Francisco Gerometta,"['LD', 'DFD']"
30,Janis Antiste,['DC']
31,Nicolás Sosa Sánchez,"['DC', 'MD']"
32,Warleson,['PO']
33,Georgios Vagiannidis,['DFD']
34,Yusuke Matsuo,"['DC', 'MI', 'MD']"
35,Seo Min Woo,"['MC', 'MCD']"
36,Simen Bolkan Nordli,"['MI', 'MP']"
37,Pablo García,"['MD', 'MI', 'MCO']"
38,Óscar Clemente,"['MI', 'MD', 'MC']"
39,Joelson Fernandes,"['MD', 'MI']"
40,Alexis Doldán,"['DFC', 'DFI']"
41,Anis Slimane,"['MC', 'MCO']"
42,Simon Ngapandouetnbu,['PO']
43,Shuto Abe,"['MCD', 'MC']"
44,Naci Ünüvar,"['EI', 'MCO']"
45,Wilfredo Soleto,"['DFC', 'DFD']"
46,Drake Callender,['PO']
47,Segundo Portocarrero,"['DFI', 'MI', 'MD']"
48,Ezequiel Alfonso,"['MD', 'MI']"
49,Carlos Arrua,"['MCO', 'MC', 'MD']"
50,Ebrima Colley,"['MD', 'ED', 'EI']"
51,Gonzalo Viera,['DFC']
52,Sebastian S. Sebulonsen,['DFD']
53,David Ayala,"['MCD', 'MC']"
54,Pape Habib Gueye,['DC']
55,Carlos Roca,['DFI']
56,Jean-Pierre Archimbaud,"['MCD', 'DFC']"
57,Kartal Yılmaz,"['MCD', 'MC']"
58,Walter Tandazo,"['MC', 'MCD']"
59,Ángel Romero,"['MCD', 'DFC', 'MC']"
60,Facundo Kidd,"['DFI', 'LI']"
61,Christian Cruz,['DFI']
62,Rafinha,"['MCO', 'MC']"
63,Nick Woltemade,"['DC', 'MCO']"
64,Íñigo Sainz-Maza,"['MCD', 'DFD', 'MC']"
65,Francisco Mera,"['MC', 'ED', 'MCD']"
66,Andrés Montero,"['MD', 'EI', 'MCO']"
67,Beycker Velásquez,['PO']
68,Edison Caicedo,['MCD']
69,Gonzalo Castillo,['DFC']
70,Andrés Ferro,['DFC']
71,Esli García,"['EI', 'MI']"
72,Darío Sarmiento,"['ED', 'EI']"
73,Charalambos Makridis,"['EI', 'MCO']"
74,Renato Solís,['PO']
75,Aldair Fuentes,"['MCD', 'MC', 'DFC']"
76,Carlos Beltrán,"['DFC', 'MCD']"
77,Adrián Ugarriza,"['DC', 'ED', 'MD']"
78,Eric Kahl,"['LI', 'DFI']"
79,Teden Mengi,['DFC']
80,Lukas Schleimer,"['MCO', 'MP', 'EI']"
81,Gift Links,"['LI', 'ED']"
82,Oliver Valaker Edvardsen,"['MI', 'DC']"
83,Gustavo Cortéz,"['LI', 'DFI', 'MI']"
84,Andrés López,"['DFD', 'LD']"
85,Guillermo de los Santos,['DFC']
86,Bryan Rivera,"['DFI', 'LI']"
87,Anthony Landázuri,"['DFC', 'DFD']"
88,Jhon Sánchez,"['MD', 'ED', 'EI']"
89,Joaquín Trasante,"['MC', 'MCD']"
