,player,positions
0,Scott Kennedy,['DFC']
1,Theodosis Machairas,['MI']
2,Hannibal Mejbri,['MC']
3,Ronnie Edwards,['DFC']
4,Sebastián Prieto,['DFI']
5,Lucas Lemos,"['MCD', 'DFC']"
6,Mateo Tanlongo,"['MCD', 'MC']"
7,Warren Kamanzi,"['DFD', 'LD', 'LI']"
8,Casper Tengstedt,"['DC', 'MI']"
9,Calem Nieuwenhof,"['MCD', 'MC']"
10,Abdoulie Sanyang,"['MD', 'DC']"
11,Pedro Henrique,['DC']
12,Rafał Strączek,['PO']
13,Matheo Raab,['PO']
14,Hernandes,"['DC', 'EI', 'MI']"
15,Alan Virginius,['MD']
16,Jan Olschowsky,['PO']
17,Bobby Thomas,['DFC']
18,Kaan Caliskaner,"['MCO', 'MC', 'DC']"
19,Mathias Kvistgaarden,"['DC', 'EI']"
20,Ryan Malone,['DFC']
21,Cleiton Silva,['DC']
22,Can Bozdoğan,"['MC', 'MCD']"
23,Gaspar Campos,"['MI', 'MD', 'MP']"
24,Dennis Cirkin,"['DFI', 'DFC']"
25,Ishaq Abdulrazak,"['MC', 'LD', 'MD']"
26,Ismaël Boura,"['DFI', 'LI']"
27,Sebastian Nanasi,"['MI', 'MCO', 'MD']"
28,Jakob Bonde,"['MC', 'MCD']"
29,Jan Elvedi,['DFC']
30,Yerson Mosquera,['DFC']
31,Will Fish,['DFC']
32,Vicente Pizarro,"['MCD', 'MC']"
33,Muteb Al Harbi,['DFI']
34,Alexandru Crețu,"['MCD', 'MC']"
35,Franco Saravia,['PO']
36,Ezequiel Cañete,"['MCO', 'MC', 'DC']"
37,Tanner Tessmann,"['MCD', 'MC']"
38,Javi López,['DFI']
39,Nixon Molina,"['MCD', 'MC']"
40,Santiago Montiel,"['MI', 'DFI']"
41,Maik Nawrocki,['DFC']
42,Jackson Rodríguez,"['DFI', 'MI']"
43,Yordi Vílchez,"['DFC', 'DFD']"
44,Filip Stojilković,['DC']
45,Róbert Boženík,['DC']
46,Oscar Vanegas,['DFC']
47,Braian Martínez,"['MD', 'ED', 'MI']"
48,Umut Güneş,"['MC', 'MCD']"
49,Bogdan Milovanov,['DFD']
50,Thibaut Vargas,"['DFD', 'LD']"
51,Indiana Vassilev,"['MCD', 'MC', 'MD']"
52,Erick Otieno,"['MI', 'DFI', 'LI']"
53,Jasir Asani,"['MD', 'MI']"
54,Valera,"['MD', 'MI']"
