,player,positions
0,Pablo De Blasis,"['MCO', 'MC']"
1,Albert Rusnák,"['MCO', 'MCD', 'MC']"
2,Andreas Gianniotis,['PO']
3,Romell Quioto,['DC']
4,Christian Burgess,['DFC']
5,Joshua Brenet,"['DFD', 'DFI']"
6,Eugenio Mena,['DFI']
7,Stefan Mitrović,['DFC']
8,Rubén Sobrino,"['MI', 'MD', 'DC']"
9,Alfred Duncan,['MC']
10,Hörður Magnússon,"['DFC', 'DFI']"
11,Thomas Foket,['DFD']
12,Dimitrios Kourbelis,"['MCD', 'DFC', 'MC']"
13,Lars Veldwijk,['DC']
14,Carlos Bacca,['DC']
15,Sergio Rico,['PO']
16,Will Hughes,"['MC', 'MCD']"
17,Kristoffer Olsson,"['MC', 'MCD', 'MCO']"
18,Calum Chambers,"['DFC', 'DFD', 'MCD']"
19,Stefan Ristovski,"['DFD', 'DFC', 'MD']"
20,Rob Schoofs,"['MC', 'MCD', 'MCO']"
21,Jan Kopic,"['MD', 'MI']"
22,John Egan,['DFC']
23,Lorenzo Melgarejo,"['DC', 'MI']"
24,Stefan Schwab,"['MC', 'MCD']"
25,Luís Neto,['DFC']
26,Hendrik Van Crombrugge,['PO']
27,Jens Jønsson,"['MCD', 'MC']"
28,Jakub Brabec,['DFC']
29,Virgil Misidjan,"['MI', 'MD']"
30,Dimitri Foulquier,"['DFD', 'LD', 'DFC']"
31,Diego Chará,"['MCD', 'MC']"
32,Jannik Vestergaard,['DFC']
33,Jack Stephens,['DFC']
34,Danny da Costa,"['LD', 'MD']"
35,Darlington Nagbe,"['MC', 'MCD']"
36,Robert Žulj,"['MCO', 'MP']"
37,Yoon Bit Garam,"['MC', 'MCD']"
38,Adam Maher,"['MCD', 'MC']"
39,Anders Christiansen,"['MC', 'MCO']"
40,Luca Caldirola,['DFC']
41,Josué,"['MCO', 'MC', 'MP']"
42,André André,"['MC', 'MCD']"
43,Sergi Gómez,['DFC']
44,Ilie Sánchez,"['MCD', 'DFC', 'MC']"
45,Bruno Martins Indi,['DFC']
46,Jaroslav Zelený,"['LI', 'MI', 'DFC']"
47,Lukáš Hejda,['DFC']
48,Ross Barkley,"['MCO', 'MC']"
49,Sergio Álvarez,"['MCD', 'DFC', 'DFD']"
50,Fredrik Midtsjø,"['MC', 'MCD']"
51,Lee Nicholls,['PO']
52,Germán,['DFC']
53,Benjamin Stambouli,"['MCD', 'DFC', 'MC']"
54,Sergio Araujo,"['DC', 'MCO']"
55,Samu Sáiz,"['MCO', 'MI']"
56,Jordan Ayew,"['ED', 'EI']"
57,Simone Verdi,"['MP', 'MCO']"
58,Carlos Lampe,['PO']
59,Moisés,"['MCO', 'MC', 'MCD']"
60,Tom Cairney,"['MC', 'MCO']"
61,Mathew Leckie,"['MI', 'MD', 'MC']"
62,Wahbi Khazri,"['DC', 'MI', 'MCO']"
63,Borja García,"['MC', 'MI', 'MCO']"
64,Pontus Jansson,['DFC']
65,Knowledge Musona,"['MCO', 'MI', 'EI']"
66,Karl Darlow,['PO']
67,Vincent Le Goff,"['DFI', 'LI', 'DFC']"
68,Jens Stryger Larsen,"['DFD', 'DFI']"
69,Maxime Gonalons,"['MCD', 'MC']"
70,Mateusz Klich,"['MC', 'MCD', 'MP']"
71,Luis Miguel Rodríguez,"['DC', 'MP', 'MCO']"
72,Leandro Cabrera,"['DFC', 'DFI']"
73,Escudero,"['DFI', 'MI']"
74,Kike García,['DC']
75,Adam Smith,"['DFD', 'LD']"
76,Tolgay Arslan,"['MC', 'MCD']"
77,Nathaniel Clyne,['DFD']
78,Kiko Femenía,"['DFD', 'LD']"
79,Liam Cooper,['DFC']
80,Ryan Jack,"['MC', 'MCD']"
81,Victor Wanyama,"['MCD', 'MC']"
82,Cristian Álvarez,['PO']
83,Carlos Zambrano,['DFC']
84,Sven Ulreich,['PO']
85,Aaron Ramsey,"['MC', 'MCO']"
86,Joel Ward,['DFD']
87,Leroy Fer,"['MCD', 'MC', 'DFC']"
88,Gaël Kakuta,"['MCO', 'MC', 'DC']"
89,Ron-Robert Zieler,['PO']
90,Oliver Norwood,"['MCD', 'MC']"
91,Ömer Toprak,['DFC']
92,Massimo Coda,['DC']
93,Simon Terodde,['DC']
94,Fran Mérida,"['MC', 'MCD']"
95,Zanka,['DFC']
96,Max-Alain Gradel,"['MI', 'EI']"
97,Emiliano Vecchio,"['MCO', 'MC']"
98,Miguel Ángel Torrén,['DFC']
99,Vadis Odjidja-Ofoe,"['MC', 'MCO']"
100,Asmir Begović,['PO']
101,Bebé,"['MI', 'MD']"
102,Magnus Wolff Eikrem,"['MCO', 'DC']"
103,Joe Hart,['PO']
