,player,positions
121,Juan David Mosquera,"['DFD', 'MD', 'LD']"
122,Kacper Chodyna,"['MD', 'DFD']"
123,Luke Le Roux,"['MCD', 'MC']"
124,Alex Timossi Andersson,"['MD', 'MCO']"
125,Daniel Maldini,"['MCO', 'DC']"
126,Giacomo Quagliata,"['LI', 'MI', 'DFI']"
127,Danny Henriques,['DFC']
128,Alexander Bernhardsson,['ED']
129,Juan José Franco,"['DFD', 'MC']"
130,Bryce Duke,"['MCO', 'MC', 'MP']"
131,Lobete,"['DC', 'MI']"
132,Tomás Escalante,['MC']
133,Sylvester Jasper,"['MD', 'MI', 'EI']"
134,Nawaf Al Aqidi,['PO']
135,Matthew Garbett,"['MCO', 'MC']"
136,Joaquín Sosa,"['DFC', 'DFI']"
137,Jayden Nelson,"['EI', 'ED', 'MC']"
138,Peter Kioso,"['DFD', 'LD']"
139,Andres Dumitrescu,['DFI']
140,Diomar Díaz,"['MC', 'MCO']"
141,Nicolás Morgantini,"['DFD', 'LD']"
142,Wilson Ibarrola,['DFI']
143,Pablo Gozálbez,"['MCO', 'MC']"
144,Ilya Shkurin,['DC']
145,Alexandru Albu,"['MCD', 'MC', 'DFC']"
146,Benito,"['MI', 'MD']"
147,Miro Tenho,['DFC']
148,Juan Montenegro,"['MD', 'ED', 'MI']"
149,Alex Mighten,"['EI', 'MI']"
150,Youssouph Badji,['DC']
151,Bryan Limbombe,"['EI', 'ED']"
152,Aymen Boutoutaou,"['MD', 'MCO']"
153,Fernando Martínez,"['MCD', 'MC']"
154,Edgar Zaracho,"['MC', 'MCD']"
155,Richard Figueroa,"['MD', 'MI']"
156,Óscar Hernández,"['MCD', 'DFI', 'DFC']"
157,Pape Meissa Ba,['DC']
158,Daniel Rojas,"['MC', 'MCD']"
159,Nathanael Ogbeta,"['LI', 'DFI']"
160,Liam Shaw,"['MC', 'MCD']"
161,Serkan Asan,"['DFD', 'MD']"
162,Joel Quintero,['DFC']
163,Jhon Espinoza,"['LD', 'DFD', 'MD']"
164,Joe Bell,"['MC', 'MCD']"
165,Elijah Just,"['EI', 'MP']"
166,Christian Makoun,['DFC']
167,Djorkaeff Reasco,"['DC', 'MCO']"
168,Leo Hjelde,"['DFI', 'DFC']"
169,Juan Mancín,"['ED', 'EI', 'MI']"
170,Silvio Gutiérrez,"['DFI', 'LI']"
171,Roger Manrique,"['DFI', 'DFC']"
172,Giancarlo Schiavone,['PO']
173,Walter Araujo,"['MCO', 'MC']"
174,Angel Ojeda,"['MCD', 'MC']"
175,Koichi Aparicio,['DFC']
176,Edinson Chávez,"['DFD', 'MD', 'LD']"
177,Jake O'Brien,['DFC']
178,Merveille Papela,"['MC', 'MCD']"
179,Luke Cundle,"['MC', 'MCO', 'ED']"
