,player,positions
109,Brandon Thomas,"['DC', 'MI', 'MD']"
110,Sondre Tronstad,"['MC', 'MCD']"
111,Markus Kolke,['PO']
112,Jérôme Gondorf,"['MC', 'MCD']"
113,Nicolas Gavory,"['DFI', 'DFC']"
114,Damian Kądzior,"['MD', 'MI', 'MP']"
115,Cassiano,"['DC', 'ED', 'MCO']"
116,Lewis Baker,"['MC', 'MCD']"
117,Marco Benassi,['MC']
118,Kelle Roos,['PO']
119,Martín Pérez Guedes,"['MC', 'MCO', 'MD']"
120,Claudio Corvalán,"['DFC', 'DFI']"
121,Ariel Rojas,"['MC', 'MCD', 'MI']"
122,Pedro Santos,"['DFI', 'MI', 'MD']"
123,Han Kook Young,"['MC', 'MCD']"
124,Ben Osborn,"['LI', 'MI', 'MC']"
125,Bismark Adjei-Boateng,"['MCD', 'MC']"
126,Mattijs Branderhorst,['PO']
127,Andreas Hansen,['PO']
128,Anthony Partipilo,"['MP', 'DC']"
129,Yasser Al Shahrani,"['DFI', 'DFD']"
130,Willyan,"['EI', 'DC', 'MI']"
131,João Teixeira,"['ED', 'MCO']"
132,Abdullah Al Mayoof,['PO']
133,Timo Letschert,['DFC']
134,Pierrick Capelle,['MC']
135,Dimitrios Siovas,['DFC']
136,Antônio Carlos,['DFC']
137,Gerso,"['EI', 'ED']"
138,Renaud Ripart,"['ED', 'DC']"
139,Sebastian Holmén,['DFC']
140,Sam Byram,"['DFI', 'DFD']"
141,Magnus Eriksson,['MC']
142,Matteo Ricci,"['MCD', 'MC']"
143,Murray Wallace,"['DFC', 'DFI']"
144,Vitinho,"['MP', 'DC', 'MI']"
145,Pelly-Ruddock Mpanzu,"['MC', 'MCD']"
146,Lucas Lima,['DFI']
147,Ademilson,"['DC', 'MI']"
148,Amari'i Bell,"['LI', 'DFC']"
149,Baek Sung Dong,"['MI', 'EI']"
150,Rafael Silva,"['DC', 'MD', 'ED']"
151,Jere Uronen,['DFI']
152,Marcus Rohdén,"['MC', 'MD']"
153,Mario Sampirisi,"['LD', 'DFD', 'DFC']"
154,Franck Boli,['DC']
155,Dominique Heintz,['DFC']
156,Isaac Hayden,"['MCD', 'MC']"
157,Harry Toffolo,"['DFI', 'LI']"
158,Isaac Kiese Thelin,['DC']
159,Vlad Chiricheș,['DFC']
160,Silviu Lung,['PO']
161,Nathaniel Chalobah,"['MCD', 'MC']"
162,Jack Price,"['MCD', 'MC']"
163,Álvaro Lemos,"['DFD', 'MD']"
164,Solomon Kverkvelia,['DFC']
165,Daniele Baselli,['MC']
166,Matteo Bianchetti,['DFC']
167,Zlatko Tripić,['EI']
168,Mattia Valoti,"['MC', 'MP', 'DC']"
169,Kal Naismith,"['DFC', 'MCD']"
170,Mats Seuntjens,"['DC', 'EI']"
171,Davy Roef,['PO']
172,Bouna Sarr,"['DFD', 'MD']"
173,Zander Clark,['PO']
174,Jores Okore,['DFC']
175,Felipe Gutiérrez,"['MC', 'MCO']"
176,Tommy Smith,['DFD']
177,Conor Townsend,"['DFI', 'LI']"
178,Ognjen Vranješ,['DFC']
179,Jack Butland,['PO']
