"ENT_REGIS","MUN_REGIS","LOC_REGIS","TAM_LOC_RE","DIA_REGIS","MES_REGIS","ANIO_REGIS","REGIMEN_MA","GENERO","SEXO_CON1","EDAD_CON1","NACI_CON1","OCUP_CON1","ENTRH_CON1","MUNRH_CON1","LOCRH_CON1","TLORH_CON1","ESCOL_CON1","CONACTCON1","SITLABCON1","POSTRACON1","SEXO_CON2","EDAD_CON2","NACI_CON2","OCUP_CON2","ENTRH_CON2","MUNRH_CON2","LOCRH_CON2","TLORH_CON2","ESCOL_CON2","CONACTCON2","SITLABCON2","POSTRACON2","TIPO_CON"
15,58,1,16,21,4,2017,1,1,1,35,1,7,15,31,1,15,7,1,1,4,2,38,1,98,15,31,1,15,6,1,1,4,1
9,5,1,16,18,8,2017,1,1,1,30,1,8,9,5,1,16,5,1,1,4,2,29,1,4,9,5,1,16,5,1,1,4,1
31,44,1,5,21,1,2017,1,1,1,36,1,3,31,50,1,15,6,1,1,2,2,32,1,11,31,44,1,5,4,2,3,9,1
10,5,1,15,5,12,2017,1,1,1,37,1,99,10,5,9999,99,9,9,9,9,2,20,1,11,5,35,1,15,9,2,3,9,1
15,38,1,3,29,12,2017,2,1,1,26,1,2,15,33,1,17,7,1,1,5,2,31,1,2,9,12,1,15,7,1,1,5,1
11,23,1,10,15,12,2017,2,1,1,29,1,98,11,23,1,10,6,1,1,2,2,38,1,2,11,23,1,10,7,1,1,2,1
11,14,106,1,14,2,2017,2,1,1,35,1,98,11,14,7777,1,9,1,1,9,2,28,1,11,11,14,194,1,9,2,3,9,1
11,20,1,16,13,7,2017,2,1,1,48,1,8,11,20,1,16,8,1,1,2,2,43,1,2,11,20,1,16,7,1,1,9,1
15,31,1,15,4,3,2017,1,1,1,31,1,98,15,31,1,15,5,1,1,2,2,39,1,11,15,31,1,15,4,2,3,9,1
14,50,7,2,25,3,2017,1,1,1,23,1,5,14,50,7,2,6,1,1,2,2,21,1,98,14,50,11,5,6,1,1,2,1
15,99,29,8,7,11,2017,1,1,1,24,1,7,15,99,7,1,5,1,1,1,2,22,1,11,15,99,7,1,5,2,3,9,1
31,50,1,15,6,7,2017,1,1,1,20,1,98,31,50,1,15,6,1,1,2,2,21,1,98,31,50,1,15,6,1,1,2,1
20,115,1,4,29,12,2017,2,1,1,40,1,3,15,33,9999,99,8,1,1,2,2,27,1,11,20,12,57,1,7,2,2,9,1
7,86,1,7,4,5,2017,1,1,1,46,1,8,33,999,9999,99,5,1,1,1,2,39,1,4,7,86,1,7,6,1,1,4,1
7,31,1,5,14,10,2017,1,1,1,35,1,6,7,31,7777,1,1,1,1,3,2,18,1,11,7,31,7777,1,5,2,3,9,1
5,17,1,11,22,12,2017,1,1,1,18,1,7,5,17,1,11,9,1,1,9,2,18,1,11,5,17,1,11,9,2,3,9,1
26,55,17,5,28,4,2017,1,1,1,22,1,98,26,55,1,13,5,1,1,2,2,25,1,98,26,55,1,13,5,1,1,2,1
15,33,1,17,7,6,2017,2,1,1,26,1,98,15,33,1,17,6,1,1,2,2,22,1,11,15,33,1,17,6,2,2,9,1
23,5,1,15,11,8,2017,9,1,1,37,1,98,23,5,9999,99,5,1,1,2,2,35,1,98,23,5,9999,99,6,1,1,2,1
15,13,1,14,23,6,2017,2,1,1,29,1,2,15,104,1,15,7,1,1,2,2,25,1,2,15,13,1,14,7,1,1,2,1
21,74,29,7,18,8,2017,1,1,1,33,1,98,21,114,1,16,7,1,1,2,2,41,1,11,21,74,29,7,6,2,3,9,1
14,70,1,8,24,2,2017,1,1,1,27,1,98,14,70,1,8,5,1,1,2,2,25,1,11,14,70,1,8,6,2,2,9,1
13,54,1,2,4,3,2017,2,1,1,30,1,98,13,30,1,9,9,1,1,9,2,28,1,98,13,3,1,8,9,1,1,9,1
28,22,1,14,3,7,2017,1,1,1,41,1,7,28,22,1,14,5,1,1,2,2,40,1,7,30,205,9999,99,5,1,1,2,1
5,35,1,15,2,12,2017,2,1,1,31,1,2,5,35,9999,99,7,1,1,9,2,31,1,2,5,35,9999,99,7,1,1,9,1
14,95,11,2,22,3,2017,1,1,1,28,1,7,14,95,11,2,5,1,1,1,2,24,1,11,14,24,1,6,5,2,3,9,1
5,35,152,4,3,6,2017,1,1,1,33,1,2,10,36,1,5,7,1,1,2,2,24,1,2,5,35,1,15,7,1,1,2,1
15,13,1,14,12,2,2017,1,1,1,20,1,7,15,13,1,14,5,1,1,1,2,19,1,11,15,13,1,14,5,2,3,9,1
7,97,1,9,27,2,2017,1,1,1,44,2,1,7,97,1,9,6,1,1,5,2,57,1,2,7,97,1,9,7,1,1,2,1
30,87,1,14,20,2,2017,2,1,1,20,1,98,30,87,1,14,5,1,1,2,2,18,1,11,30,87,1,14,6,2,3,9,1
25,1,1,14,14,2,2017,1,1,1,30,1,2,25,1,1,14,7,1,1,2,2,29,1,98,25,1,1,14,7,1,1,2,1
25,12,1,14,4,5,2017,1,1,1,21,1,98,25,12,1,14,5,1,1,2,2,18,1,11,25,12,1,14,6,2,2,9,1
15,58,1,16,21,8,2017,1,1,1,63,1,98,15,58,1,16,4,1,1,2,2,64,1,98,15,58,1,16,4,1,1,2,1
12,1,1,15,15,9,2017,1,1,1,20,1,3,12,1,1,15,4,1,1,2,2,19,1,11,12,1,1,15,5,2,3,9,1
14,39,1,16,28,4,2017,1,1,1,25,1,98,14,39,1,16,7,1,1,2,2,25,1,98,14,39,1,16,7,1,1,2,1
11,3,1,11,10,3,2017,2,1,1,20,1,4,11,3,1,11,5,1,1,4,2,19,1,11,11,3,1,11,6,2,3,9,1
8,13,1,5,4,10,2017,2,1,1,24,1,7,8,50,1,11,6,1,1,2,2,20,1,11,8,50,1,11,5,2,3,9,1
9,8,1,13,28,8,2017,1,1,1,69,1,11,9,8,1,13,5,2,6,9,2,57,1,11,9,8,1,13,5,2,3,9,1
26,25,1,10,12,5,2017,2,1,1,27,1,7,21,186,40,4,5,1,1,1,2,27,1,11,26,25,1,10,5,2,3,9,1
21,114,1,16,23,1,2017,1,1,1,30,1,98,21,114,1,16,6,1,1,2,2,33,1,11,21,114,1,16,6,2,3,9,1
11,40,10,1,10,2,2017,2,1,1,30,1,7,11,40,25,1,9,1,1,9,2,27,1,11,11,40,25,1,9,2,3,9,1
13,82,1,4,25,2,2017,2,1,1,25,1,98,13,48,1,14,5,1,1,2,2,26,1,98,13,48,1,14,7,1,1,2,1
11,20,1,16,30,8,2017,2,1,1,20,1,7,11,20,1,16,5,1,1,1,2,19,1,11,11,20,1,16,7,2,2,9,1
19,39,1,16,22,7,2017,1,1,1,38,1,98,19,26,1,15,7,1,1,2,2,44,1,98,19,26,1,15,7,1,1,2,1
25,11,1,11,10,2,2017,1,1,1,28,1,98,25,11,1,11,7,1,1,2,2,22,1,11,25,11,1,11,6,2,2,9,1
15,39,1,14,11,3,2017,1,1,1,25,1,98,15,39,1,14,5,1,1,2,2,31,1,98,15,39,1,14,5,1,1,2,1
10,5,1,15,22,9,2017,1,1,1,43,1,98,10,5,1,15,9,1,1,2,2,40,1,98,10,5,1,15,9,1,1,2,1
12,1,297,2,13,2,2017,2,1,1,83,1,11,12,1,1,15,7,2,4,9,2,45,1,11,12,1,1,15,9,2,3,9,1
11,40,10,1,16,11,2017,2,1,1,25,1,7,11,40,11,2,6,1,1,1,2,23,1,8,11,40,7777,1,6,1,1,1,1
9,6,1,14,2,2,2017,1,1,1,66,1,98,9,7,1,17,6,1,1,2,2,56,1,11,9,7,1,17,6,2,3,9,1
15,24,1,13,13,3,2017,1,1,1,28,1,98,15,24,1,13,6,1,1,2,2,27,1,11,15,24,1,13,6,2,3,9,1
30,81,1,4,8,9,2017,1,1,1,45,1,8,30,81,14,1,5,1,1,2,2,47,1,11,30,81,14,1,4,2,3,9,1
26,30,1,15,1,12,2017,2,1,1,35,1,98,26,30,1,15,7,1,1,2,2,35,1,98,26,20,1,4,7,1,1,2,1
7,71,1,5,13,2,2017,1,1,1,33,1,6,7,71,59,1,4,1,1,3,2,34,1,11,7,71,59,1,4,2,3,9,1
15,60,1,14,26,8,2017,1,1,1,58,1,98,15,60,1,14,6,1,1,2,2,52,1,11,15,60,1,14,5,2,3,9,1
24,50,1,6,29,9,2017,2,1,1,19,1,7,11,30,7777,1,6,1,1,2,2,20,1,8,24,50,7777,1,6,1,1,2,1
5,30,1,15,26,4,2017,1,1,1,28,1,98,5,30,1,15,6,1,1,2,2,25,1,11,5,30,1,15,6,2,3,9,1
9,12,1,15,7,10,2017,1,1,1,26,1,2,9,15,1,15,7,1,1,2,2,33,1,2,9,15,1,15,7,1,1,2,1
15,88,34,4,19,4,2017,2,1,1,23,1,2,15,115,1,8,7,1,1,2,2,21,1,11,15,88,43,3,6,2,2,9,1
11,20,1,16,11,12,2017,2,1,1,19,1,4,11,20,1,16,5,1,1,4,2,19,1,11,11,20,1,16,6,2,3,9,1
2,4,1,16,7,3,2017,9,1,1,30,2,2,34,999,9999,99,7,1,1,2,2,27,1,2,8,37,1,16,7,1,1,2,1
2,2,1,15,19,9,2017,9,1,1,61,1,2,25,11,1,11,7,1,1,9,2,61,1,11,2,2,1,15,9,2,4,9,1
21,154,1,8,8,9,2017,1,1,1,28,1,2,21,114,1,16,7,1,1,2,2,26,1,2,21,114,1,16,7,1,1,2,1
7,27,35,2,21,7,2017,1,1,1,27,1,98,7,27,62,2,6,1,1,2,2,24,1,98,7,101,1,15,7,1,1,2,1
8,37,1,16,19,7,2017,2,1,1,44,1,98,30,73,1,4,4,1,1,2,2,27,1,2,8,37,1,16,7,1,1,9,1
3,3,1,13,10,6,2017,1,1,1,33,1,98,3,3,1,13,7,1,1,2,2,36,1,98,3,3,1,13,6,1,1,2,1
14,59,1,5,19,10,2017,1,1,1,33,1,6,14,85,7777,1,6,1,1,3,2,20,1,11,14,59,7777,1,5,2,3,9,1
15,13,1,14,23,6,2017,1,1,1,24,1,98,15,13,1,14,6,1,1,2,2,21,1,4,15,13,1,14,5,1,1,2,1
14,39,1,16,19,3,2017,1,1,1,22,1,98,14,39,1,16,6,1,1,2,2,20,1,4,14,39,1,16,5,1,1,5,1
15,110,1,8,27,3,2017,1,1,1,47,1,98,15,78,35,1,6,1,1,2,2,46,1,11,15,78,35,1,5,2,3,9,1
9,15,1,15,30,10,2017,2,1,1,35,1,98,9,15,1,15,6,1,1,2,2,28,1,98,9,5,1,16,6,1,1,2,1
32,13,1,4,24,7,2017,1,1,1,22,2,98,32,10,165,4,6,1,1,2,2,18,1,11,32,10,165,4,4,2,3,9,1
16,22,21,2,3,2,2017,2,1,1,21,1,98,16,88,147,2,9,1,1,9,2,19,1,98,16,53,1,15,9,1,1,9,1
9,12,1,15,15,2,2017,1,1,1,31,1,98,15,13,1,14,5,1,1,2,2,21,1,98,9,12,1,15,5,1,1,2,1
11,17,62,4,4,2,2017,2,1,1,27,1,6,11,17,1,14,9,1,1,3,2,21,1,2,11,17,218,1,7,1,1,2,1
26,19,1,9,14,2,2017,1,1,1,30,1,98,26,19,1,9,6,1,1,2,2,24,1,11,26,19,1,9,6,2,3,9,1
8,37,1,16,12,6,2017,1,1,1,25,1,98,8,37,1,16,9,1,1,9,2,18,1,11,8,37,1,16,9,2,2,9,1
2,4,1,16,28,6,2017,9,1,1,52,1,98,2,4,1,16,9,1,1,9,2,54,2,98,2,4,9999,99,9,1,1,9,1
7,101,1,15,26,8,2017,2,1,1,36,1,2,7,101,1,15,7,1,1,2,2,26,1,2,7,101,1,15,7,1,1,2,1
1,1,1,15,13,12,2017,2,1,1,24,1,8,1,11,1,7,5,1,1,2,2,25,1,8,1,11,1,7,5,1,1,2,1
15,58,1,16,29,7,2017,2,1,1,31,1,98,15,58,1,16,5,1,1,2,2,24,1,98,15,58,1,16,6,1,1,2,1
16,33,1,6,7,12,2017,2,1,1,31,1,6,16,33,8,2,4,1,1,3,2,20,1,11,16,33,8,2,4,2,3,9,1
15,106,1,14,16,11,2017,1,1,1,31,1,7,15,106,51,5,9,1,1,3,2,34,1,7,15,106,51,5,9,1,1,1,1
14,39,1,16,12,5,2017,2,1,1,28,1,2,14,39,1,16,7,1,1,2,2,28,1,2,14,39,1,16,7,1,1,2,1
7,64,8,1,25,5,2017,1,1,1,33,2,6,7,64,7777,1,5,1,1,3,2,30,1,11,7,64,7777,1,4,2,3,9,1
30,124,1,11,6,3,2017,1,1,1,25,1,6,30,124,7777,1,2,1,1,3,2,29,1,11,30,124,102,1,5,2,3,9,1
7,19,1,12,26,1,2017,1,1,1,35,1,4,7,19,1,12,6,1,1,2,2,24,1,11,7,19,1,12,5,2,3,9,1
14,108,7777,1,23,12,2017,1,1,1,45,1,6,14,108,7777,1,4,1,1,2,2,46,1,99,14,108,7777,1,7,9,9,9,1
9,3,1,15,2,2,2017,2,1,1,28,1,2,9,3,1,15,7,1,1,2,2,25,1,2,9,14,1,14,7,1,1,2,1
2,4,1,16,18,8,2017,9,1,1,25,1,98,2,4,1,16,6,1,1,2,2,27,1,98,14,39,1,16,5,1,1,2,1
9,15,1,15,5,10,2017,2,1,1,37,1,2,9,15,1,15,7,1,1,4,2,37,1,2,9,15,1,15,7,1,1,4,1
25,14,388,4,24,3,2017,1,1,1,23,1,7,25,6,321,4,7,1,1,4,2,24,1,11,25,14,388,4,7,2,3,9,1
20,67,1,14,9,9,2017,1,1,1,26,1,98,20,44,33,1,7,1,1,2,2,21,1,98,20,44,33,1,6,1,1,2,1
22,14,1,15,13,5,2017,2,1,1,24,1,98,22,6,9999,99,6,1,1,2,2,20,1,11,22,6,9999,99,6,2,2,9,1
30,105,1,4,21,11,2017,1,1,1,45,1,98,30,105,273,6,5,1,1,1,2,46,1,11,30,105,273,6,5,2,3,9,1
16,76,1,11,11,1,2017,2,1,1,25,2,98,33,999,9999,99,9,1,1,9,2,25,1,11,16,45,19,2,9,2,3,9,1
23,4,1,13,21,7,2017,9,1,1,24,1,2,27,16,9999,99,5,1,1,2,2,18,1,11,23,4,9999,99,6,2,3,9,1
7,52,1,8,13,10,2017,1,1,1,25,1,6,7,52,169,1,6,1,1,2,2,21,1,11,7,52,169,1,5,2,3,9,1
7,67,1,2,27,2,2017,1,1,1,46,1,6,7,67,10,1,4,1,1,3,2,31,1,11,7,67,1,2,4,2,3,9,1
28,3,1,11,12,12,2017,1,1,1,33,1,98,28,3,1,11,6,1,1,1,2,26,1,98,28,3,1,11,7,1,1,2,1
11,37,1,11,17,3,2017,2,1,1,26,1,9,11,37,127,2,9,1,1,9,2,28,1,7,11,37,127,2,9,1,1,1,1
32,24,1,8,18,4,2017,1,1,1,25,1,98,32,24,10,2,6,1,1,2,2,19,1,11,32,24,10,2,6,2,3,9,1
1,1,1,15,2,12,2017,1,1,1,24,1,2,1,1,1,15,7,1,1,2,2,25,1,2,1,1,1,15,7,1,1,4,1
25,6,312,8,3,2,2017,1,1,1,25,1,98,25,6,312,8,7,1,1,2,2,22,1,98,25,6,312,8,7,1,1,2,1
19,39,1,16,19,5,2017,1,1,1,19,1,98,19,6,1,14,6,1,1,2,2,18,1,11,19,21,1,14,6,2,3,9,1
18,17,1,14,24,3,2017,1,1,1,26,1,7,18,17,1,14,5,1,1,1,2,21,1,11,18,17,1,14,6,2,2,9,1
7,89,1,13,21,11,2017,2,1,1,27,1,98,7,89,656,1,6,1,1,2,2,21,1,98,7,89,656,1,6,1,1,2,1
14,30,1,8,28,7,2017,1,1,1,27,1,98,14,44,1,5,5,1,1,2,2,24,1,98,14,30,1,8,7,1,1,2,1
16,108,3,5,23,8,2017,2,1,1,23,1,4,16,108,1,13,5,1,1,5,2,18,1,4,16,108,173,4,5,1,1,5,1
30,44,1,13,17,2,2017,2,1,1,26,1,98,30,44,1,13,6,1,1,2,2,24,1,98,30,44,1,13,6,1,1,2,1
26,30,535,4,11,11,2017,2,1,1,62,1,7,26,19,1,9,5,1,1,2,2,61,1,11,26,30,1,15,7,2,3,9,1
15,33,1,17,23,6,2017,1,1,1,22,1,7,15,81,1,7,5,1,1,1,2,21,1,11,15,33,1,17,7,2,3,9,1
26,55,17,5,24,3,2017,1,1,1,21,2,98,33,999,9999,99,6,1,1,2,2,27,2,2,33,999,9999,99,7,1,1,2,1
21,85,1,10,14,11,2017,2,1,1,29,1,6,21,85,1,10,6,1,1,3,2,23,1,2,21,155,7777,1,7,1,1,5,1
6,5,1,5,7,4,2017,1,1,1,30,1,6,6,2,1,13,5,1,1,2,2,35,1,6,6,2,1,13,5,1,1,2,1
21,74,1,8,29,5,2017,1,1,1,28,1,98,21,74,1,8,5,1,1,2,2,28,1,11,21,74,1,8,5,2,3,9,1
21,41,1,8,20,5,2017,1,1,1,44,1,98,21,114,1,16,6,1,1,2,2,35,1,98,21,41,12,6,6,1,1,2,1
8,19,1,15,28,8,2017,2,1,1,28,1,98,8,52,1,8,6,1,1,2,2,25,1,98,8,19,1,15,6,1,1,2,1
15,33,1,17,16,6,2017,1,1,1,31,1,98,9,15,1,15,6,1,1,2,2,25,1,98,15,33,1,17,6,1,1,2,1
2,2,1,15,27,2,2017,9,1,1,23,1,98,2,2,1,15,9,1,1,9,2,30,1,98,2,2,1,15,9,1,1,9,1
30,135,1,5,13,2,2017,1,1,1,58,1,9,30,135,1,5,4,1,1,3,2,42,1,11,30,135,1,5,1,2,3,9,1
20,551,1,6,28,9,2017,1,1,1,33,1,6,20,2,201,1,5,1,1,3,2,22,1,11,20,2,201,1,6,2,3,9,1
24,12,1,4,19,5,2017,2,1,1,28,1,4,24,28,1,15,7,1,1,4,2,28,1,98,24,12,7777,1,7,1,1,2,1
12,66,7,2,17,3,2017,1,1,1,38,1,2,12,66,7,2,7,1,1,2,2,28,1,11,12,66,7,2,5,2,3,9,1
12,22,107,1,5,8,2017,1,1,1,23,1,6,12,22,95,1,5,1,1,9,2,26,1,11,12,22,95,1,6,2,3,9,1
15,121,1,14,25,11,2017,1,1,1,29,1,98,15,60,1,14,7,1,1,2,2,35,1,98,15,121,1,14,7,1,1,2,1
26,43,1,13,13,2,2017,1,1,1,25,1,98,26,43,1,13,5,1,1,2,2,29,1,11,26,43,1,13,5,2,3,9,1
2,1,1,14,12,4,2017,9,1,1,53,1,2,2,1,1,14,7,1,1,4,2,38,1,2,25,15,1,11,7,1,1,4,1
20,551,1,6,10,4,2017,1,1,1,25,1,2,20,380,1,2,7,1,1,4,2,22,1,11,20,349,1,2,6,2,3,9,1
15,37,1,5,18,2,2017,1,1,1,24,1,1,15,37,1,5,6,1,1,2,2,23,1,11,15,37,1,5,6,2,3,9,1
20,28,1,5,27,7,2017,1,1,1,25,1,6,20,44,247,1,4,1,1,3,2,30,1,11,20,44,247,1,4,2,3,9,1
12,56,1,4,30,12,2017,1,1,1,21,1,5,12,40,19,4,8,1,1,2,2,20,1,11,12,53,24,1,8,2,3,9,1
22,9,60,1,20,7,2017,2,1,1,37,1,6,24,3,7777,2,3,1,1,3,2,38,1,11,22,9,7777,1,6,2,3,9,1
15,31,1,15,11,3,2017,1,1,1,40,1,98,9,17,1,14,5,1,1,2,2,34,1,11,9,17,1,14,5,2,3,9,1
15,54,34,8,30,9,2017,2,1,1,34,1,2,15,106,1,14,7,1,1,2,2,28,1,2,15,106,1,14,7,1,1,2,1
15,94,1,6,6,5,2017,1,1,1,25,1,98,9,7,1,17,6,1,1,2,2,35,1,98,9,7,1,17,7,1,1,2,1
14,93,1,12,27,10,2017,1,1,1,21,1,98,14,93,1,12,6,1,1,2,2,20,1,98,14,93,1,12,5,1,1,2,1
15,33,1,17,7,1,2017,1,1,1,25,1,7,15,104,1,15,5,1,1,1,2,20,1,11,15,104,1,15,5,2,3,9,1
15,87,1,4,13,5,2017,1,1,1,27,1,2,15,87,10,4,7,1,1,2,2,27,1,2,15,106,83,9,7,1,1,2,1
11,27,1,13,14,1,2017,2,1,1,26,1,98,11,27,1,13,7,1,1,2,2,26,1,98,11,27,1,13,7,1,1,2,1
16,53,1,15,11,8,2017,2,1,1,20,1,11,16,53,1,15,9,2,2,9,2,20,1,11,16,53,1,15,9,2,2,9,1
10,7,1,14,4,2,2017,1,1,1,19,1,98,10,7,1,14,5,1,1,2,2,18,1,11,10,7,1,14,5,2,3,9,1
9,15,1,15,14,2,2017,1,1,1,51,1,11,9,15,1,15,4,2,4,9,2,57,1,11,9,15,1,15,5,2,3,9,1
15,109,1,8,9,10,2017,1,1,1,24,1,98,15,109,1,8,6,1,1,2,2,24,1,11,9,2,1,14,6,2,3,9,1
11,17,1,14,24,5,2017,2,1,1,20,1,2,11,17,68,4,9,1,1,9,2,20,1,11,11,17,68,4,9,2,3,9,1
28,27,1,14,4,8,2017,1,1,1,23,1,99,28,27,1,14,9,9,9,9,2,21,1,99,28,27,1,14,9,9,9,9,1
14,39,1,16,24,5,2017,1,1,1,45,1,8,14,39,1,16,3,1,1,2,2,30,1,11,14,39,1,16,3,2,3,9,1
7,92,31,5,9,6,2017,1,1,1,21,1,98,7,92,1,4,5,1,1,2,2,19,1,11,7,92,22,1,5,2,3,9,1
14,70,21,7,8,12,2017,1,1,1,24,1,98,14,70,1,8,5,1,1,2,2,18,1,98,14,39,1,16,5,1,1,2,1
10,8,1,7,19,3,2017,1,1,1,24,2,98,10,8,1,7,4,1,1,2,2,27,1,11,10,8,1,7,6,2,3,9,1
5,35,1,15,9,2,2017,2,1,1,26,1,7,5,35,1,15,4,1,1,2,2,26,1,99,5,35,1,15,5,9,9,9,1
2,2,231,5,7,7,2017,9,1,1,21,1,9,26,55,1,13,9,1,1,9,2,20,1,11,26,55,1,13,9,2,2,9,1
8,37,1,16,26,5,2017,2,1,1,30,2,98,33,999,9999,99,5,1,1,2,2,33,1,11,8,37,1,16,6,2,3,9,1
7,101,1,15,20,4,2017,2,1,1,38,1,5,7,101,1,15,5,1,1,2,2,43,1,11,7,101,1,15,5,2,3,9,1
18,16,1,6,16,2,2017,1,1,1,23,1,98,18,16,1,6,4,1,1,2,2,23,1,98,18,16,47,4,4,1,1,2,1
15,15,1,6,11,1,2017,2,1,1,28,1,6,15,15,5,4,4,1,1,3,2,44,1,11,15,15,5,4,5,2,3,9,1
20,124,1,6,13,7,2017,1,1,1,19,1,6,20,124,1,6,4,1,1,3,2,19,1,11,20,124,1,6,4,2,3,9,1
14,39,1,16,9,12,2017,2,1,1,26,1,98,14,39,1,16,6,1,1,2,2,26,1,98,14,39,1,16,7,1,1,2,1
26,55,17,5,21,2,2017,1,1,1,49,1,98,2,2,110,5,4,1,1,2,2,38,1,11,2,2,110,5,4,2,3,9,1
22,14,1,15,5,5,2017,2,1,1,21,1,7,22,14,64,2,5,1,1,1,2,21,1,7,22,14,1,15,5,1,1,1,1
23,3,286,4,20,12,2017,9,1,1,41,1,98,14,39,1,16,9,1,1,9,2,18,1,11,17,12,1,7,9,2,2,9,1
12,23,1,6,14,2,2017,1,1,1,57,1,6,12,11,64,1,8,1,1,2,2,33,1,11,12,46,15,4,8,2,3,9,1
14,109,1,5,6,8,2017,1,1,1,20,1,98,14,109,7777,1,6,1,1,2,2,18,1,11,14,109,1,5,5,2,3,9,1
24,43,1,5,18,3,2017,2,1,1,19,1,7,24,43,84,1,6,1,1,1,2,20,1,11,24,43,7777,1,7,2,3,9,1
15,31,1,15,23,9,2017,1,1,1,27,1,98,19,18,1,12,6,1,1,2,2,23,1,11,15,31,1,15,5,2,3,9,1
1,5,41,6,24,7,2017,1,1,1,37,1,7,1,5,41,6,5,1,1,1,2,28,1,7,1,5,41,6,5,1,1,1,1
31,9,1,4,16,12,2017,9,1,1,19,1,98,31,40,1,7,5,1,1,2,2,19,1,11,31,50,1,15,5,2,3,9,1
28,3,1,11,28,7,2017,1,1,1,31,1,98,28,3,1,11,7,1,1,1,2,30,1,98,28,3,1,11,6,1,1,2,1
7,101,1,15,29,12,2017,1,1,1,48,1,98,7,27,622,4,5,1,1,2,2,42,1,98,7,101,1,15,5,1,1,2,1
25,12,348,6,26,5,2017,2,1,1,25,1,98,25,12,7777,2,6,1,1,2,2,33,1,98,25,12,191,2,6,1,1,2,1
18,17,1,14,9,6,2017,1,1,1,31,1,98,18,17,1,14,5,1,1,2,2,38,1,11,18,17,1,14,5,2,3,9,1
31,36,1,5,24,11,2017,9,1,1,19,1,98,31,36,12,1,5,1,1,2,2,21,1,98,31,2,1,6,6,1,1,2,1
5,4,145,1,7,1,2017,1,1,1,47,1,98,19,48,1,14,6,1,1,2,2,47,1,11,19,18,1,12,5,2,3,9,1
11,42,100,1,27,10,2017,2,1,1,20,1,6,11,42,7777,1,6,1,1,3,2,20,1,11,11,42,30,1,6,2,3,9,1
11,23,1,10,29,6,2017,2,1,1,28,1,2,11,23,1,10,6,1,1,4,2,25,1,11,11,23,1,10,5,2,3,9,1
16,102,61,5,1,12,2017,2,1,1,26,1,98,16,102,1,14,6,1,1,1,2,25,1,3,16,102,1,14,6,1,1,9,1
16,84,20,5,19,4,2017,2,1,1,26,1,6,16,84,20,5,3,1,1,3,2,25,1,11,16,84,20,5,4,2,3,9,1
28,41,1,14,18,11,2017,1,1,1,24,1,98,28,41,1,14,6,1,1,2,2,26,1,99,28,41,1,14,6,9,9,9,1
19,48,1,14,7,10,2017,1,1,1,21,1,99,19,48,1,14,9,9,9,9,2,20,1,99,19,48,1,14,9,9,9,9,1
30,87,1,14,22,12,2017,1,1,1,32,1,98,30,87,1,14,7,1,1,2,2,32,1,98,30,87,1,14,7,1,1,3,1
14,39,1,16,6,5,2017,1,1,1,38,1,2,14,39,1,16,7,1,1,2,2,41,1,4,14,39,1,16,7,1,1,5,1
19,26,1,15,6,4,2017,1,1,1,27,1,99,19,26,1,15,9,9,9,9,2,25,1,99,19,31,1,13,9,9,9,9,1
15,25,14,8,18,2,2017,1,1,1,31,1,98,15,25,5,6,7,1,1,2,2,19,1,98,15,25,1,13,6,1,1,2,1
21,164,1,8,15,9,2017,1,1,1,25,1,2,21,164,20,4,7,1,1,2,2,27,1,2,21,144,1,6,7,1,1,2,1
19,26,1,15,17,2,2017,2,1,1,32,1,98,19,18,1,12,7,1,1,2,2,27,1,98,19,18,1,12,7,1,1,4,1
24,35,1,14,7,8,2017,2,1,1,39,1,98,24,35,1,14,7,1,1,2,2,40,1,98,24,35,1,14,4,1,1,2,1
30,118,1,13,31,1,2017,1,1,1,25,1,98,30,118,1,13,7,1,1,2,2,25,1,98,30,118,1,13,7,1,1,2,1
11,18,1,8,18,12,2017,9,1,1,35,2,2,35,999,9999,99,7,1,1,9,2,26,1,2,11,18,1,8,7,1,1,9,1
4,2,1,13,31,1,2017,2,1,1,26,1,2,4,2,1,13,6,1,1,2,2,23,1,5,4,2,1,13,6,1,1,2,1
12,34,1,7,27,12,2017,1,1,1,56,1,2,12,34,1,7,7,1,1,2,2,58,1,11,12,34,7777,1,8,2,3,9,1
26,18,1,14,14,2,2017,1,1,1,19,1,98,26,18,1,14,6,1,1,2,2,20,1,98,26,18,1,14,6,1,1,2,1
24,13,162,3,17,6,2017,2,1,1,26,1,8,24,36,24,3,6,1,1,4,2,25,1,11,24,13,7777,1,6,2,3,9,1
7,80,13,1,12,5,2017,1,1,1,31,1,6,7,80,7777,1,4,1,1,3,2,29,1,11,7,80,7777,1,4,2,3,9,1
14,67,28,8,8,12,2017,1,1,1,49,1,98,14,67,28,8,5,1,1,2,2,30,1,11,14,67,28,8,4,2,3,9,1
15,57,1,15,8,12,2017,1,1,1,38,1,98,15,57,1,15,7,1,1,2,2,36,1,11,15,57,1,15,5,2,3,9,1
20,79,1,12,28,12,2017,1,1,1,38,1,98,20,6,53,1,6,1,1,2,2,42,1,98,20,79,1,12,7,1,1,2,1
15,39,1,14,23,9,2017,2,1,1,35,1,98,15,39,3,10,6,1,1,2,2,32,1,98,15,39,1,14,6,1,1,2,1
